mz,mzmin,mzmax,rt,rtmin,rtmax,npeaks,AR351_A,AR351_B,AR351_C,Cipro_A,Cipro_B,Cipro_C,Coumermycin_A,Coumermycin_B,Coumermycin_C,CN-DM-861_A,CN-DM-861_B,CN-DM-861_C,Levo_A,Levo_B,Levo_C,Lome_A,Lome_B,Lome_C,Novo_A,Novo_B,Novo_C,untreated_A,untreated_B,untreated_C,isotopes,iso_anno,adduct,pcgroup
536.8015966,536.8011091,536.8021462,68.30602264,67.71421051,68.87874603,15,3427.394173,4168.808889,3176.964457,3129.906928,3102.375929,2278.90104,1777.951916,1497.531686,1290.659748,2082.66909,2353.370958,2329.282432,2391.44758,3147.293019,3322.592605,2426.555417,1688.28065,2841.926268,1592.753889,1475.701297,999.7756553,1897.924643,2525.253775,2775.180658,,0,,35
538.7986036,538.7980804,538.799166,68.30602264,67.45496368,68.87874603,15,3800.611631,3697.841286,3599.702076,2847.637725,3757.849237,2465.588823,1915.12328,1675.668629,1507.686053,1963.194299,2014.835701,2425.660544,1960.31808,3539.964068,3179.904579,2221.044937,1632.412346,3117.214013,1793.45434,1434.289474,944.3631652,1780.89977,2390.268447,2951.143188,,0,[M+K]+ 499.829,35
542.2961896,542.295869,542.2963105,528.399,527.9072266,528.6536255,3,4711.983097,7286.949255,6291.960222,3616.448604,6700.063841,2670.821586,62.54078933,3140.547178,887.3972345,79.43823772,3069.640725,5919.749004,883.8858719,5263.691984,3299.136906,2231.033052,30.50170528,3660.499463,91.46743199,106.1833157,56.51531315,318.0467921,3567.071464,4614.985564,,0,,230
542.5470414,542.5468479,542.5472557,528.2830901,527.8983765,528.920105,6,6056.672157,8847.912209,6946.315393,3995.334859,7417.531857,3126.212124,80.40175898,3377.610803,1103.542283,61.07822818,3764.402397,6907.36782,1078.211706,5919.251317,4271.032539,2813.247911,61.21562294,4092.866877,59.79759842,113.1741216,48.44711265,716.7005939,4380.45085,5381.798289,,0,,230
546.613376,546.612911,546.6140443,70.40982056,70.05734253,70.79186249,11,3317.933033,3744.36444,3895.079594,3078.203089,2566.635943,2359.293156,2264.955995,1751.515743,1496.790436,1486.360277,1479.138377,1825.514243,1811.053464,2750.299825,2889.688311,2413.934614,1749.320888,3015.324828,1463.675543,1623.266228,542.1691924,1135.199258,1425.933495,2653.783935,,0,[M+Na]+ 523.622,91
546.8305711,546.8301652,546.8309088,67.9509201,67.19372559,68.50396729,23,5630.125271,5688.742702,6028.983136,5640.374645,5185.701404,4923.505671,3897.294801,3785.450933,3625.286406,3931.253234,3675.750599,3537.291537,4790.217226,4790.073748,6171.680356,4844.317135,3703.967117,6175.620562,3382.583549,3432.552969,2446.818144,3923.118291,4153.834032,4799.673072,,0,[M+H+HCOOH]+ 499.829,35
547.4028456,547.4025638,547.4033392,1112.741333,1112.503174,1113.032471,22,6023.747887,5924.724578,5249.772669,4284.324932,5589.412142,5190.426435,6334.728491,6379.32449,5355.941336,4520.472878,4999.431879,6191.813559,4911.301416,4719.445488,5115.280827,4824.369386,5384.492012,5068.032412,4642.696863,4891.622771,4218.202439,4629.439623,5571.054903,5034.548081,,0,[2M+K]+ 254.224,33
548.6107386,548.6102506,548.6111515,70.38785553,70.08352661,71.03764343,15,4755.389958,4954.126245,5392.014488,4013.695477,3811.179099,2799.211601,2328.285357,2541.334502,2014.799578,2033.078536,1996.359791,2536.955689,2581.754637,3200.095437,3763.798896,2535.412501,1936.542819,3963.588634,1619.061581,1940.141623,1018.58024,1911.635836,1821.559498,3881.022663,,0,[2M+H]+ 273.812,91
548.827635,548.8270988,548.8280737,67.82382202,67.19372559,68.50396729,20,3597.517053,3692.496491,3613.083252,3279.173645,3130.048138,3146.003691,2276.597455,2356.74526,2188.507972,2563.321536,2438.40238,2130.804795,2749.220535,2803.640896,3599.23037,2891.782421,2546.695726,3781.8137,1999.214003,1945.312806,1318.49015,2247.776667,2400.573579,2962.921105,,0,[M+H-C5H8O4]+ 679.872,19
549.3003494,549.3001325,549.3006334,1004.376038,1004.114197,1004.633545,15,4725.78636,4729.842494,4273.659575,3967.443282,5167.35582,5018.192731,2660.494365,2881.63242,3090.33129,5922.987517,7570.087032,8073.975431,5329.01637,5662.040351,4798.196434,5033.658964,6048.585403,4190.845358,3516.381102,3899.450897,3065.699367,9538.50112,9302.356526,6047.258028,,0,[M+Na]+ 526.311,65
550.6071838,550.6067659,550.6079004,70.66945648,70.05734253,70.79186249,9,3186.969294,4229.865968,3423.871928,3223.706296,2447.260933,1789.116182,1766.392491,1491.247851,1247.41901,1577.836172,1527.602571,1648.790306,1765.124465,2366.073438,2799.675173,2089.17007,1480.138148,2561.988797,1306.451678,1554.489864,606.3749136,1086.878824,1567.865159,2521.573999,,0,,91
553.334214,553.3339903,553.3343519,1051.374939,1051.109009,1051.643066,24,21428.69624,20656.34616,19447.50985,19566.31078,25159.9936,21295.32274,11848.71066,9501.55708,9348.18101,28032.06687,33667.66369,30207.47276,22696.40726,22026.35414,20032.05732,19313.78982,24578.62763,19270.48106,11184.51446,11230.89989,8603.524542,38606.05677,41121.50875,35769.61206,[133][M]+,0,[M+H]+ 552.327,99
553.4197682,553.4195467,553.4200542,1112.641174,1112.499146,1112.777588,24,5535.06967,6843.721585,6381.079783,4616.133607,5311.1114,5472.586785,6642.265831,7704.301708,6850.932131,5016.506033,5401.393502,7327.633185,4682.03877,5104.026246,5322.014044,4673.235857,5979.965116,5235.693077,4733.657549,5746.596305,4527.350323,4755.372104,5667.969986,5442.597323,,0,[2M+2Na-H]+ 254.224,33
554.3375229,554.3373405,554.3377593,1051.374939,1051.109009,1051.850098,16,5720.539045,5510.880162,5219.199642,5223.613787,5792.198013,5299.59316,2483.046229,2689.510327,2213.172777,7337.107448,7580.246897,7609.242921,5785.318854,4955.247602,4587.255042,4534.634021,6576.282335,4452.653188,2483.089315,2390.381921,1964.648318,9904.597119,10413.99239,9081.400294,[133][M+1]+,1,,99
555.3501133,555.3499577,555.3502472,1087.350159,1087.03833,1087.879395,24,77173.40786,76378.89547,73924.07638,72661.14651,78558.73606,72060.20032,48705.82636,42451.64382,40419.54856,95283.45949,99668.15138,97294.10829,73858.72536,65487.10472,65967.37917,66572.03575,84570.26643,63397.48959,36149.4945,36010.58143,29848.2794,116677.8143,115437.2845,104550.5683,[135][M]+,0,[M+H]+ 554.343,62
556.3532887,556.3530379,556.3534984,1087.351563,1087.03833,1087.879395,24,17907.61867,17542.20509,16738.01122,16917.7971,19372.82048,16657.31367,12508.27228,9608.290261,9427.678286,23263.31814,25464.01467,23013.80052,17095.45589,16156.42248,16916.55994,16154.99807,19430.56668,14920.60757,9383.37274,9659.375612,7767.283796,28805.21888,27126.04376,24343.0815,[135][M+1]+,1,,62
556.8593092,556.8587915,556.8598775,67.5308609,66.67341614,68.11277771,24,7355.726281,7104.786764,7706.702643,8185.829771,7019.020274,9214.777855,10113.02879,8824.965579,8126.049292,7523.575008,6312.820117,4701.324742,8450.299547,6628.89766,10575.21844,9246.479981,9124.543818,9664.814304,7595.606859,8700.075115,7045.504107,8040.591733,6378.065579,6216.396151,,0,[M+K+NaCOOH]+ 449.906,19
557.373106,557.3730239,557.3734178,900.3430176,900.3112183,900.5985107,10,4031.541975,3271.850487,3892.877514,6018.792982,8476.121503,2740.346653,2624.910024,1593.510905,1920.32039,10372.50218,5370.674882,5603.991158,2019.819191,1501.023024,1951.898131,2719.89008,3688.984271,2008.509031,1283.205066,237.2479475,555.5995832,4998.558189,3604.836387,4693.145986,,0,,1
557.4511203,557.4506276,557.4513845,1183.016174,1182.754395,1183.037354,24,11700.72034,12578.44087,14556.69861,10708.35075,10953.62722,11667.74786,11012.75614,10960.05281,11205.71472,12073.75387,13034.00449,14246.08495,11293.56437,12032.25533,13055.74423,10266.11526,15392.46263,14549.0568,6500.449416,7202.207224,8619.593775,9942.179167,9929.917473,9943.528632,[137][M]+,0,[2M+H]+ 278.222 [M+H]+ 556.444,52
557.4563552,557.4562178,557.4564471,946.7791748,946.3771973,947.0147095,24,225397.2684,235382.7244,176459.6126,155406.4136,146766.7386,171270.8939,287003.8979,242481.62,240418.0499,154516.4054,117574.084,68263.56575,100363.964,93773.31512,86469.82418,73838.11908,127180.7571,82659.12554,110117.9764,178643.4216,121689.1928,64800.07513,96383.96633,50072.47753,[138][M]+,0,[M+K]+ 518.492 [M+Na]+ 534.466,4
558.4541259,558.4536498,558.4545624,1182.904175,1182.760742,1183.037354,15,3161.498654,3624.795547,4269.865547,3145.718199,3129.908936,3274.481801,3763.276059,3490.754059,3116.952541,3645.649007,3463.563578,3987.289216,3452.038767,4441.721425,3503.096199,3486.502951,5505.211023,3842.800747,2405.412638,2326.55785,2154.458284,2767.305482,3466.397121,2633.55956,[137][M+1]+,1,,52
558.4595733,558.459124,558.4598525,946.766449,946.3771973,947.0147095,24,82670.07222,85877.62772,62278.86433,53854.81747,50651.43542,59228.23399,108913.8936,87992.50406,87994.43443,53538.58598,40664.51547,21538.87474,32737.03103,30233.3788,29511.1944,24984.0814,42510.27636,25985.89403,36935.53546,63077.02547,40300.32912,21066.41598,31652.65272,16048.38517,[138][M+1]+,1,,4
558.8566621,558.8562617,558.8573053,67.62869263,67.02446747,67.98538208,15,2177.445409,1991.744616,2069.709023,2280.953014,2084.38507,2176.254353,2453.431428,2269.678566,2014.260963,2094.001153,1653.997308,1115.584919,2366.110351,1544.410679,2730.419102,2507.877672,2242.221913,2887.893262,1950.482109,2460.648227,1694.637109,2018.1539,1441.862899,1337.289967,,0,,19
559.1306771,559.1303198,559.130939,1162.763916,1162.487427,1162.778198,24,8814.01066,13923.04997,9233.642612,12991.74888,10506.91534,9579.669891,11239.6206,9498.633535,8220.377143,9085.210038,9133.958175,8246.338759,13828.67095,12599.57795,11197.86329,11192.06911,10779.58144,11544.70097,11326.04662,12425.05463,10305.07969,9983.751739,13926.00305,9897.47077,[139][M]+,0,,151
559.3883633,559.3882114,559.388617,900.8763428,900.8310547,901.088,9,3947.395012,3395.915598,3796.440362,5814.781779,9487.63104,2825.189128,2287.393423,1698.418287,1596.059504,9503.699195,4981.894781,5075.099944,2129.078351,1474.091329,1722.070531,2126.191609,2989.463866,1477.95975,1342.49595,137.6509643,656.1152737,4467.415125,3621.903259,4155.537027,,0,,1
559.462448,559.4618875,559.4627092,946.7931519,946.3771973,947.0147095,23,14328.4554,13477.98934,8729.64225,9441.578232,8758.416692,9420.721221,16485.91076,12536.00192,12658.20289,8651.044883,6039.758158,3376.898381,5367.934066,4900.204381,4585.003335,3736.561969,6687.206225,3588.518375,5598.460371,9679.104251,6005.924826,3186.810221,4737.76687,2485.559676,[138][M+2]+,1,,4
560.1312272,560.1307354,560.1317471,1162.767334,1162.487427,1162.777344,21,3582.486313,5643.544119,3726.136914,5604.861837,4140.028703,3799.691667,4616.671186,3963.821614,3273.220202,3887.78279,3489.394059,3674.622866,5833.809827,4734.202277,4422.513352,5027.828389,4519.508982,4175.250469,4875.494199,5263.384622,4433.894154,4293.696763,6027.495777,4541.89675,[139][M+1]+,1,,151
561.4875664,561.4869977,561.4876835,976.04953,975.6230469,976.1622314,24,46711.94692,82396.02775,73423.01299,74260.2012,115336.4463,68194.92485,87866.00531,67841.36327,55370.42574,98768.87909,75701.26138,87611.39423,46096.09468,43425.67898,37811.82553,53856.89084,51680.62979,38143.37165,83031.71539,116677.8799,128512.9528,7886.414483,6793.058479,28189.91836,[140][M]+,0,,22
562.4907003,562.4902732,562.4910562,975.960083,975.6230469,976.1532593,22,14432.19467,25975.85541,23435.42431,23956.46107,39461.42265,20838.02342,30022.35328,22052.29362,17500.22184,32368.95283,25447.27045,29007.17568,13789.17669,14312.38852,12903.00679,15743.87568,15642.59409,12265.85464,27695.73169,40298.54951,41390.43125,2728.481418,1978.40058,9077.889694,[140][M+1]+,1,,22
563.4937642,563.4933324,563.4943693,975.9329834,975.6230469,976.1532593,13,2694.828117,4289.645561,3557.758559,3988.833159,7208.434987,3372.688958,4104.708698,3382.256217,2927.604736,5353.652786,3771.324187,4557.266547,2183.708359,1908.772835,1666.73475,2413.433054,2791.091796,1631.064761,4232.905629,5488.142159,6948.338508,361.4444611,198.8055213,1398.144304,[140][M+2]+,1,,22
565.5183992,565.518025,565.5187345,1192.763916,1192.498,1192.794678,21,5519.036208,5627.064815,6234.583061,3441.545488,4125.461027,4275.599666,4320.090026,4837.640236,3624.011631,4009.663959,5449.955499,7731.69523,3827.567874,3695.690018,4702.325239,4084.979706,3860.436117,4334.070036,1934.57386,1920.554331,1382.189449,4790.840523,6520.421346,6101.431724,,0,[2M+H]+ 282.256,50
566.8882963,566.8881069,566.8884504,66.82097626,66.15328979,67.34568787,24,14017.87281,11725.8301,14059.4507,15970.742,12565.67187,17410.12957,27955.42762,29070.9865,24985.5547,16818.45664,10124.23226,6756.490881,20539.09756,9906.433811,18042.06633,19072.21471,23992.23849,18023.91756,19461.08573,33707.76322,26652.3447,17157.97575,10658.12262,10058.21924,,0,,19
569.3366027,569.3363104,569.3371962,1097.879639,1097.572998,1098.392212,14,7901.302527,7023.13774,6826.757671,9170.889771,10990.92279,6675.435,8490.839733,6471.42627,5418.496585,4552.762334,6698.568616,5186.132865,5800.069327,4594.359532,7466.768742,7753.995702,6926.574325,7216.154762,967.0750417,428.4407636,191.8025799,4197.530506,3380.160698,3420.189458,,0,,321
570.2326312,570.2325368,570.2326459,923.3135986,923.2903442,923.6569824,3,613.2707265,412.0065353,403.1362958,434.2811773,365.6230993,275.8489741,760.7205757,350.4140628,342.4790379,585.3690773,421.8775579,443.4023505,478.4673934,413.2206074,159.1330306,520.7515117,358.5196339,306.8947472,11161.79074,13799.33179,14399.00242,470.6862443,265.8458177,519.5255373,,0,,284
571.3522766,571.3518127,571.352664,1152.015076,1151.861816,1152.508423,20,10725.57267,9827.659396,9018.781721,10329.45968,12816.51451,8709.806708,7525.141654,5745.137599,5053.135286,6433.165175,8379.56698,6532.842634,8967.879232,6187.003182,9679.873351,10196.17465,10147.61204,9603.197835,2314.508165,1414.29313,913.9433521,5153.703724,3664.72823,4606.097265,,0,,160
571.3523883,571.351904,571.3526927,871.4347534,871.1159058,871.6102905,14,5398.810671,4133.201281,4696.701469,10983.46533,14343.69347,5926.997429,4241.155184,2506.888857,2596.057635,12878.79789,10335.83114,8623.565132,2406.743151,1869.471125,2739.534697,3649.086119,4496.368815,2699.599626,1026.663268,409.6349472,275.4006847,5948.397342,5315.695194,5695.513394,[144][M]+,0,[2M+H]+ 285.173,2
572.3556128,572.3553286,572.3558741,871.5629883,871.5599976,871.5629883,4,1799.58901,1325.872924,1568.179838,4430.023444,4913.725612,1582.771346,1190.965602,351.9349383,265.8578687,5104.153745,3568.666249,2965.242121,609.1415154,45.81217451,246.8153184,1156.261476,1646.389887,365.3249136,88.05189744,28.19046813,37.10962365,1995.431881,2200.463849,1814.812769,[144][M+1]+,1,,2
575.3160948,575.3160083,575.3161812,1051.631042,1051.367554,1051.894531,2,2982.936504,2467.904297,2332.858773,2674.164253,3571.655621,2397.843612,1210.029057,888.9732204,845.5028984,3734.450593,3608.750364,4153.655888,2802.875956,2569.527078,2344.351704,2297.565039,3347.87505,2649.053887,1065.993732,769.6976587,448.9556967,4923.996332,5344.206035,3464.007364,,0,[M+Na]+ 552.327,99
575.3837266,575.3833682,575.3841507,901.0761108,900.8310547,901.1304932,13,5857.05049,4679.831141,5208.881033,12574.946,13754.98977,7749.949851,2897.433858,1740.087607,1791.612192,9406.575834,9919.070376,8586.188637,2811.368822,2003.331524,2590.341369,3169.195156,4111.064852,3057.670539,2106.111339,140.6686395,316.4541168,5862.200629,5254.801027,5374.106379,[146][M]+,0,[2M+H]+ 287.189,1
575.4662134,575.466111,575.4665342,834.0148926,833.7914429,834.0932617,5,4549.173635,5351.339487,4024.114419,3308.040204,4039.163871,3172.01049,979.9094863,1123.257784,1199.962684,2388.684768,2287.474563,2429.025517,1666.897357,2689.342127,1730.144959,1279.865148,1377.245313,1828.121512,266.1947891,955.135345,108.1063179,1188.439214,1815.968135,1450.439139,,0,[M+H-H20]+ 592.469,26
576.3866815,576.3861552,576.3869031,900.9546814,900.8310547,901.0805664,4,2030.73826,1914.078098,1313.341666,4801.055381,4626.224176,2490.767429,827.9189487,98.42299694,109.7932558,3632.988835,3210.992192,2709.911858,905.7154717,409.7641474,463.8710373,785.8552854,1644.495086,204.9111923,88.72131716,61.43259081,42.74764475,1620.158849,1844.864344,1595.396274,[146][M+1]+,1,,1
576.7062001,576.7061259,576.706263,832.5195923,832.5025024,832.7406006,3,5442.701362,6544.908481,5180.423179,3578.780902,2378.53131,1545.689112,1270.844668,3108.252377,1061.467932,2997.534625,1955.15606,2824.778988,2622.896099,1208.695185,3115.041882,2577.326383,2636.943084,3268.34084,2977.570515,2230.628733,3264.146286,2137.190788,1137.75947,1960.799422,,0,,229
577.3315882,577.3309268,577.3319574,1087.354858,1087.03833,1087.86731,22,10158.99054,9843.442364,8890.054951,9217.614905,9891.017127,8636.865782,7463.157036,5501.286731,4660.566169,11734.18571,12051.52215,12198.8345,9499.69242,9388.412387,8869.18122,8905.335163,11243.32323,8185.288992,5080.015922,5566.016518,4045.984477,14425.03665,14484.18129,11052.02927,,0,[M+Na]+ 554.343,62
579.4329454,579.4326031,579.4332093,1183.017639,1182.760132,1183.037354,24,7485.140091,8173.081124,8601.712681,7041.881513,7016.726223,8194.763799,8447.400853,7632.11515,7465.149247,8064.742444,9130.321129,8983.575866,7804.525555,8379.900115,9905.938703,7871.514329,10650.90223,9313.015244,6022.851677,6755.188111,6860.520988,7789.806233,7345.787976,7132.981613,,0,[2M+Na]+ 278.222 [M+Na]+ 556.444,52
586.7284349,586.7282119,586.7284777,68.37817145,68.23974609,68.97721863,4,2343.854958,2782.220516,2604.534731,1910.639498,1591.768607,1412.121846,967.0270687,704.3785391,857.4074349,977.9673233,1198.240504,1764.158653,1253.555721,2602.612428,1384.608845,1424.41715,992.5656313,2030.761032,1036.652068,954.2724346,488.7696813,784.3626427,1404.308613,2025.605377,,0,,304
593.476926,593.4764053,593.4771578,833.8015747,833.5256348,834.0932617,15,8943.752879,11343.75882,7914.548066,6361.859465,8536.14785,6856.623582,2941.903666,2592.835583,2624.952641,4844.1311,5831.728033,5185.072543,4137.858849,6528.762024,4542.89795,3266.780726,3278.177025,4402.184904,2374.205006,2469.82437,1182.824299,2859.389117,4013.471202,3157.089232,[150][M]+,0,[2M+K]+ 277.252 [M+K]+ 554.512 [M+Na]+ 570.486 [M+H]+ 592.469,26
594.4798876,594.4797724,594.4800027,833.9031677,833.7914429,834.0148926,2,3080.60786,4281.940767,2941.034579,2203.85784,3013.416009,2136.1064,962.0449211,525.0663314,486.3763755,1828.414953,1425.647617,1819.347409,1023.615019,2644.591053,1227.780764,977.0549917,965.4443892,1259.238923,690.1347426,749.2652514,107.0335355,517.3709346,1547.382974,763.2599628,[150][M+1]+,1,,26
594.7600312,594.7598398,594.7600685,68.08441162,67.97794342,68.45900726,3,2433.621876,2494.477335,2409.888224,2187.16708,2521.660793,2217.172121,1489.139296,1433.318025,1318.053532,1611.068426,1624.444217,1729.537389,1799.507813,1965.085897,2655.007179,2045.181588,1941.175637,2207.759387,1974.968298,1552.78678,1642.821315,1824.02857,2084.704704,1781.944805,,0,[M+K+CF3COOH]+ 421.813 [M+K+NaCOOH]+ 487.811,35
596.2121565,596.2120882,596.212472,1038.293579,1038.030762,1038.309448,3,3210.768385,3720.652712,1481.663602,3446.310738,1429.526072,1598.525954,1518.706158,4407.555143,4855.108196,2860.961014,1496.038453,2627.182407,2849.772846,3472.917419,3083.928561,1565.638406,2716.139623,3816.253996,5916.64196,15806.27587,14212.49557,3359.995739,4172.959758,1829.845284,,0,,267
596.7572733,596.7566487,596.7574428,68.152,67.71421051,68.71961975,7,3373.897481,3664.782316,3336.926562,2785.220578,3303.609601,2053.565611,1207.250996,1355.900196,1103.8878,1400.5594,1922.612291,2284.568178,1914.755653,2585.881877,2297.663255,2115.996326,1367.285837,2720.433238,1247.035123,1170.55222,818.3113014,1456.634169,2027.402847,3104.649253,,0,[M+H]+ 595.75,35
598.8403933,598.8401731,598.8407093,1039.043156,1038.788086,1039.290283,6,4062.752891,3191.350254,3879.2402,1941.931766,2241.408011,2890.42179,2128.775568,2379.625063,1848.642338,4487.173871,4137.222395,4252.562539,3382.086552,3631.022272,2768.506449,2665.716782,2071.928174,2653.032022,2434.080721,2763.498733,1675.363899,6921.899426,7532.587066,5948.945617,,0,[M+2K]2+ 1119.76 [M+Na+K]2+ 1135.73,262
600.8818956,600.8814825,600.8823395,66.76199341,66.60431671,66.94350433,9,1609.648698,1109.927839,1378.536021,1697.10789,1150.785491,1704.435798,3836.938471,3917.846681,3239.208319,1657.312862,823.6676537,362.124013,2013.916542,878.1674951,1790.88484,2215.613346,2591.267841,1664.922262,2118.830327,4627.270602,3249.873912,1694.147214,762.0071934,733.3701437,,0,[M+K]+ 561.919 [M+Na]+ 577.893,19
603.1815254,603.1812712,603.1817795,699.5224915,699.3084717,699.7365112,2,1434.814471,1593.921802,953.3615345,1334.868249,1249.557414,907.7260632,2175.351501,886.132828,975.3905149,1872.33614,1244.79958,1599.425309,1378.991863,2306.889665,1944.809618,1197.838389,2037.765225,1783.455717,6161.323531,3160.672365,6192.441753,1695.8638,1511.836212,1989.800718,,0,,390
604.5720834,604.5714991,604.5727103,70.29922104,70.05734253,70.79186249,10,3105.683171,3381.537329,3493.753708,2749.345288,2248.762199,2493.310227,1614.251912,1609.11746,1455.085092,1206.225857,1352.966403,1689.436744,1655.116836,1953.802846,2564.877562,1777.284262,1227.638866,2588.217382,875.7377089,1262.01788,682.0730001,1121.977012,1545.826432,2465.686509,,0,[3M+H+K]2+ 389.727,91
604.7889587,604.7884537,604.789613,68.01727295,67.45496368,68.6244278,14,3771.415309,3627.320411,3511.482703,3038.835854,3382.954096,3041.472606,1695.051102,2055.7698,1633.983921,2159.007824,2152.979884,2399.09469,2528.954823,2652.358565,3653.743262,2571.603005,2019.192914,3345.534305,1718.305036,1528.975459,1254.579053,1905.67177,2369.042253,3118.463986,,0,[3M+2Na]2+ 387.867,35
606.5691421,606.5686177,606.5697331,70.40982056,70.08352661,71.03764343,13,4512.144756,5501.313915,6174.500988,4596.094053,3842.359854,3680.382325,3005.661177,2667.745895,2443.933193,1839.480491,2645.30265,2903.045837,2650.933297,4079.681052,4881.143069,3078.396341,2198.435596,4314.110078,1991.683394,2379.806234,1065.607327,2007.945744,1930.799972,4081.320715,,0,[M+Na]+ 583.58,91
606.7862162,606.7856747,606.7865912,68.0772934,67.45496368,68.6244278,14,3549.209241,3510.200828,3733.046243,3150.50399,3248.144078,2839.587439,2218.6382,1632.925437,1644.800685,1904.676164,2511.483613,2134.618445,2224.933073,3166.383481,3724.19324,2555.030523,1994.399288,3638.324563,1861.986202,1494.174712,1113.958968,2038.818612,2267.222854,3079.987968,,0,[M+K+NaCOOH]+ 499.829,35
608.5660484,608.5658101,608.5669427,70.48239899,70.05734253,70.92564392,11,4284.424786,5220.463255,4699.150571,4454.606609,3392.028573,2740.567649,2397.970096,2125.530352,1979.368491,1842.760222,2074.076828,1888.409883,2277.910315,3194.331262,3842.965124,2744.923768,1861.577459,3703.88178,1463.506443,2123.295063,824.0975204,1543.962649,2143.572351,3031.104765,,0,[2M+Na+K-H]+ 273.812,91
609.4823947,609.4821445,609.4826102,1192.773071,1192.498,1193.03772,21,20857.45468,20907.04151,28022.00043,12868.32014,16789.21703,16448.80556,18608.26021,17656.37707,14935.49474,15684.86854,22911.75309,33715.54669,14525.96622,16463.92791,18839.44075,15683.17208,16233.53138,19921.84473,10460.54679,10549.49764,10035.61625,21177.67947,24695.32191,23466.68517,[151][M]+,0,[2M+2Na-H]+ 282.256,50
610.4858079,610.4854253,610.4863643,1192.774658,1192.748535,1193.050293,20,7537.006945,7147.698964,8644.446573,4651.648146,6379.205462,6046.796231,6027.984529,6536.696366,5406.408014,5655.370941,7173.98873,11859.64031,5453.706674,5165.871511,6120.178994,5234.319889,5691.407685,6062.202955,3488.188476,3308.82634,3671.191544,6907.829395,8379.588041,7976.687405,[151][M+1]+,1,,50
610.5631983,610.5622104,610.5634497,70.43789673,70.21058655,70.78039551,5,1974.877484,2373.5321,2050.283189,1954.97113,1857.800733,1321.532266,962.4244698,851.4932195,788.3165073,840.6086796,743.7389246,832.788493,939.8638028,1151.419752,1786.948078,1238.933361,752.0485861,1513.281712,609.5050312,754.6926782,249.7542192,604.3654898,785.1503714,1072.762756,,0,,91
612.450556,612.4503663,612.4508294,946.755249,946.5444946,947.0147095,7,4478.651976,4977.792353,3261.060362,2773.883183,2716.518964,2954.62844,5195.271857,4542.873976,4253.74496,2804.822451,1845.785151,882.2388608,1521.940853,1289.68105,953.5063573,1076.824885,2098.174119,1146.036293,1705.964997,3328.216008,1663.995174,584.9763359,1389.673361,342.5552167,[152][M]2+,0,,4
612.9524271,612.9521754,612.9524906,946.7820435,946.6679077,947.0479126,5,3572.393274,3591.452142,2494.457643,1992.080718,2128.995523,2442.726411,4416.132939,3592.406535,3391.472244,2168.02377,1566.204286,473.0682146,1097.940711,1018.047947,803.0658351,428.682515,984.2050596,531.3631928,1349.642912,2616.587332,1162.811737,294.6159498,1267.533453,117.5305056,[152][M+1]2+,1,,4
613.2391947,613.2391836,613.2391974,917.0427856,916.7561035,917.2440186,3,323524.3012,244749.4753,355745.2609,416185.6802,197833.1845,356446.0525,380304.2755,590861.3884,394418.1934,391144.4587,268039.5945,468858.4933,377634.4374,365118.5021,298093.6773,521825.1188,396924.1253,450688.4741,686292.0188,868771.7541,888796.8547,321864.0765,355450.7426,412637.4363,,0,[M+2H]2+ 1224.46,18
614.2424311,614.2423523,614.2424507,916.7903442,916.7561035,917.2440186,3,105912.6684,27685.08398,127513.9752,116038.7408,112475.4263,111054.1185,44760.69966,137106.5668,108242.0388,80474.76524,76842.64184,39349.17698,123695.4825,100830.5214,137914.4845,108311.6353,49162.74016,114252.247,230201.6441,290562.7176,297804.313,88374.38213,125364.5028,121359.4485,,1,[M+2H]2+ 1226.47,18
614.8178451,614.8174544,614.8186612,67.87621689,67.19372559,68.36811829,24,5684.379009,5602.40847,5735.463153,5835.760072,5316.750162,5289.869662,5237.723223,4511.641981,3963.579993,4440.334404,3890.164731,3150.890063,4995.722632,5487.836503,6561.862572,5920.654879,4891.380828,6349.56931,4265.437558,4343.130069,2776.59814,4145.268784,4240.271688,4480.093511,,0,,19
615.2446152,615.2445436,615.2447944,916.7903442,916.7561035,917.2440186,3,12884.02567,22457.80072,22623.00448,23150.74977,28617.15649,29975.30526,27933.8207,22566.65292,22583.10682,32439.60179,20370.6947,30797.99594,9099.924384,26622.03087,21685.20879,13011.74327,27276.00703,24084.82794,41539.51473,53982.15302,54520.09122,15346.91479,12206.98852,13570.19485,,1,[2M+Na]+ 296.135 [M+H]+ 614.237,18
615.4585217,615.4579434,615.4586466,1000.362427,1000.25531,1012.376465,5,1897.042344,2491.31055,3039.072627,1146.557095,1415.799295,1118.633625,3447.23338,3914.355885,3364.62559,1125.70102,907.7865458,1056.091891,309.1731113,69.44819356,209.7449579,509.5409863,1585.016309,101.796966,1338.89845,2945.434319,1311.506791,40.87383254,4120.044344,31.34442325,,0,,278
615.4594811,615.4594381,615.4595178,946.7998657,946.3771973,947.0479126,24,943539.9317,1005974.399,830235.3086,737856.4049,728129.562,834711.7156,1125425.881,1029802.237,979686.5931,730456.2598,620083.1849,454371.6356,601287.0786,573023.9739,561796.7054,493557.6012,669286.5323,540621.0636,618579.2034,884573.0901,670494.3376,469804.2348,593897.316,381375.92,[153][M]+,0,[2M+Na]+ 296.235,4
