row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,p_HM-188_Novo_B_1ul.mzXML Peak area,p_HM-188_Lome_B_1ul.mzXML Peak area,p_HM-188_Novo_A_1ul.mzXML Peak area,p_HM-188_Cipro_A_1ul.mzXML Peak area,p_HM-188_Lome_A_1ul.mzXML Peak area,p_HM-188_GT3-043_C_1ul.mzXML Peak area,p_HM-188_Levo_A_1ul.mzXML Peak area,p_HM-188_Levo_B_1ul.mzXML Peak area,p_HM-188_Novo_C_1ul.mzXML Peak area,p_HM-188_Lome_C_1ul.mzXML Peak area,p_HM-188_PA14wt_C_1ul.mzXML Peak area,p_HM-188_AR351_C_1ul.mzXML Peak area,p_HM-188_Coumermycin_B_1ul.mzXML Peak area,p_HM-188_Levo_C_1ul.mzXML Peak area,p_HM-188_Coumermycin_C_1ul.mzXML Peak area,p_HM-188_AR351_B_1ul.mzXML Peak area,p_HM-188_PA14wt_A_1ul.mzXML Peak area,p_HM-188_GT3-043_B_1ul.mzXML Peak area,p_HM-188_Coumermycin_A_1ul.mzXML Peak area,p_HM-188_Cipro_C_1ul.mzXML Peak area,p_HM-188_GT3-043_A_1ul.mzXML Peak area,p_HM-188_AR351_A_1ul.mzXML Peak area,p_HM-188_Cipro_B_1ul.mzXML Peak area,p_HM-188_PA14wt_B_1ul.mzXML Peak area
775,561.3966156,17.478903,,,,,,,,,,,140.9664,54.34408,62.206104,84.11455,142.78479,63.91072,97.46196,49.549812,44.04545,19.125996,76.27023,206.15991,198.54405,48.5667,15.844704,90.43849,38.257732,62.67598,217.60107,55.036972,9.086115,225.01505,78.54903,31.58919
776,385.2931788,17.503683,,,,,,,,,,,67.161316,114.15626,81.86314,114.92133,80.63015,140.2031,101.83298,97.67867,17.852863,98.90292,148.52403,113.42732,68.19519,96.2247,35.945995,107.30162,155.01057,153.12004,80.77215,101.74836,145.81735,142.2744,158.13791,155.7821
777,553.3342046,17.509386,,,,,,,,,,,128.43561,310.33447,146.32877,289.75702,246.50038,437.84128,282.18616,274.4662,99.052086,224.83058,450.57877,263.17606,119.234634,230.80676,130.72997,274.9636,491.48083,507.7741,155.54514,270.3183,421.73145,322.89786,356.10574,519.5617
779,385.1777964,17.616102,,,,,,,,,,,28.855385,149.69939,7.6164875,117.11825,20.8521,5.025009,29.157513,133.7438,111.7857,120.68002,2.4595823,0,25.438915,63.27619,35.50598,2.412366,0,64.05938,48.276554,2.6368446,125.194115,2.286972,17.58558,0
782,259.6310407,17.68248,,,,,,,,,,,77.61741,2.6187716,90.474525,0,0,53.673717,27.497808,25.25536,103.43245,0,82.37711,72.4421,43.529762,2.1932402,26.499388,36.26441,115.756584,13.548464,7.790882,0,36.712715,64.74629,0,76.88076
783,524.2717483,17.683859,,,,,,,,,,,112.51214,21.2112,127.55375,0,4.58731,83.29765,63.497814,51.75994,126.08903,2.5688953,78.2367,105.74494,73.33742,2.5005054,33.390816,60.41038,153.37799,62.77493,32.782394,0,55.474648,94.70524,0,119.46743
784,351.2499506,17.712553,,,,,,,,,,,0,2.575819,34.44364,0,0,27.19312,5.3140364,40.02529,0,10.065202,76.74493,143.65369,0,8.167719,2.2273064,97.62882,126.440994,47.74429,0,0,117.2411,195.39877,0,112.77761
785,312.1952854,17.715387,,,,,,,,,,,0,39.237648,0,83.98208,9.94667,58.88469,2.5045757,0,0,9.4541235,30.796515,32.140717,2.390419,28.741083,2.4969606,30.49353,47.35076,71.81471,4.5017767,19.829332,96.6362,22.171883,107.724556,6.391159
786,297.2396757,17.750406,,,,58,,,,,,,325.64664,341.6869,350.3689,332.50168,295.8678,314.3706,321.2057,321.1168,304.25922,275.23743,299.73758,287.39075,222.64711,305.11673,294.79037,334.23584,313.74136,357.39432,292.57477,253.83054,348.20703,343.75772,311.5971,326.7159
787,341.2659678,17.751482,,,,58,,,,,,,314.62994,346.77472,311.97333,345.01968,324.85388,305.7638,322.42914,287.94785,327.07086,292.48975,284.62936,324.77042,343.31335,302.30905,331.20108,320.1803,295.76898,331.8388,338.1935,283.89264,312.10388,352.91986,381.0533,299.3565
788,385.2919222,17.766272,,,,,,,,,,,134.85132,131.9051,127.28928,142.3138,134.41702,126.77651,121.99437,118.166534,142.95578,132.78969,122.935905,116.46235,140.63953,130.67722,150.54,122.946915,125.811295,149.83092,154.77695,117.86338,140.09473,141.68924,177.64536,117.206314
789,429.3180235,17.774305,,,,,,,,,,,71.40802,64.45522,64.29511,71.34288,88.21583,49.7966,63.16754,66.07022,73.856346,61.774284,68.244125,37.463577,33.544586,57.462086,77.96317,59.60691,69.86203,78.30781,89.44386,25.3973,77.18971,30.952995,91.75945,25.69857
790,473.3443293,17.777693,,,,,,,,,,,44.452225,26.847834,39.64283,39.758816,55.087593,19.285168,25.19752,36.441486,38.000793,18.024673,38.8602,32.94444,42.46099,37.348083,35.44817,35.811436,36.55259,46.425518,49.568466,8.949376,58.191677,26.979933,60.6567,31.336039
791,135.080072,17.80204,,,,,,,,,,,0,13.454127,28.767502,59.137444,2.3296394,28.684801,38.095364,46.112473,0,9.852512,43.23354,27.587011,4.8541718,3.1468143,14.046616,25.658657,31.982994,2.7904472,2.7631187,38.397877,43.758873,13.085517,26.474985,42.984783
794,1110.381393,17.793083,,,,35,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,157.26624,0,154.13884,0,0,0,231.87737,0,0,0,0,0
795,282.1331669,17.80309,,,,35,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,25.410368,0,100.5676,0,0,0,148.32849,0,0,0,0,0
796,313.2731493,17.816658,,,,,,,,,,,174.71492,0,18.985287,0,0,2.562046,0,2.4841118,176.07649,34.27163,5.076544,5.237173,56.556774,46.32207,12.519413,0,39.63308,5.8816214,0,0,46.975372,38.308422,0,0
797,342.2424123,17.81821,,,,,,,,,,,136.62587,456.49246,267.73904,647.614,380.5822,557.49554,321.79553,332.42734,171.19319,312.8338,530.6019,557.49915,263.94244,338.98984,304.95242,502.11343,557.339,616.9041,431.24832,364.03275,1071.0734,578.7146,786.88654,413.59967
799,507.2695635,17.826593,,,,,,,,,,,298.51605,21.931103,114.132034,4.7428484,2.4277744,42.250664,9.259957,48.50449,247.84595,114.06728,30.897152,93.09434,148.98073,119.28939,81.597626,7.8675423,127.41451,102.49773,50.47648,2.3865652,157.59702,125.16497,2.4185495,56.388557
800,385.1778113,17.929031,,,,,,,,,,,2.6307106,130.01231,8.946176,68.73231,46.50442,2.2142944,45.308533,96.12306,108.09789,105.3193,0,0,2.7360249,86.63509,2.7507687,4.7374935,0,70.58748,28.228565,2.3174286,98.64977,0,11.93777,0
801,485.1120283,17.981623,,,,,,,,,,,69.1428,70.051544,77.83493,101.50087,71.50278,60.19403,86.157974,61.558094,64.28813,59.039764,57.217808,63.265465,69.17364,48.994698,58.509422,96.27558,35.45883,58.175808,65.571785,61.238533,63.90733,74.34786,86.97691,79.55527
802,326.2472191,18.057402,,,,,,,,,,,6.7033424,49.904488,7.2518406,18.98233,4.918108,15.231426,9.23759,2.7367249,2.3083057,2.3333845,41.769653,26.513391,4.811264,2.231598,6.7472878,15.310925,54.358215,34.014557,23.967178,0,142.58961,29.919056,75.08409,25.015793
804,387.310069,18.110048,,,,2,,,,,,,94.32085,251.26358,119.53213,235.90923,205.42204,309.11932,204.3043,185.15588,76.078224,159.52309,321.81268,233.79756,131.62589,177.40685,139.91858,225.34712,328.40363,342.83878,151.79375,207.77081,331.6485,261.76477,260.06635,336.96103
806,277.1746416,18.125845,,,,,,,,,,,0,63.635628,0,22.594995,33.782555,34.713936,25.29786,33.18966,0,24.736176,8.541718,23.496693,11.0215435,49.254845,26.449036,29.64767,53.5535,55.117798,2.4789753,29.52322,29.37602,49.069214,99.623726,11.098806
807,663.4646871,18.133207,,,,,,,,,,,233.32568,32.390675,236.39061,88.85761,50.95274,103.375946,57.757446,240.50163,23.233624,202.29242,91.97571,41.99082,32.81193,38.998398,34.52392,30.494526,218.96082,72.24709,148.52127,98.52344,56.21111,97.38895,93.29159,103.02972
808,368.2579083,18.137981,,,,,,,,,,,0,30.790928,0,56.60894,3.815115,22.90913,2.7184744,0,0,2.3124332,2.4186325,29.378086,0,7.632454,0,9.09194,4.9080505,25.469896,15.00018,3.0659838,61.90068,21.074673,71.67126,2.2101402
809,355.2813972,18.14356,,,,,,,,,,,405.7602,235.33473,211.41603,206.53569,385.8739,372.102,397.28357,384.39,381.46234,208.6079,376.79425,209.23222,426.61526,208.60039,169.37535,243.42535,369.46188,376.44168,234.82887,134.97266,437.69562,401.25287,204.94392,408.20844
810,619.4384945,18.143196,,,,70,,,,,,,349.33188,372.74335,339.93674,167.9439,42.627388,338.9574,350.41754,113.30869,328.19998,307.65262,327.95865,172.7137,96.28055,350.8699,134.57199,106.488266,349.2973,353.68668,355.29495,333.20508,349.30533,112.97499,337.76617,330.04095
811,360.3620099,18.151024,,,,,,,,,,,417.59695,553.3606,332.62088,239.83617,461.56064,263.99564,498.68237,246.74516,98.79808,295.22894,30.030994,314.5395,222.4352,291.52942,643.2236,154.16515,22.422726,669.1052,420.6661,308.26373,416.7228,409.665,524.34924,598.97046
812,575.4124659,18.149775,,,,70,,,,,,,521.164,543.1251,494.8266,531.0434,263.47894,494.20447,485.65552,215.29561,480.75137,462.21494,462.05374,464.23703,457.04657,504.76675,472.7461,547.3752,496.27606,513.0269,503.97784,483.36874,569.04266,595.4143,636.3859,177.48645
813,399.3076229,18.152105,,,,70,,,,,,,586.74585,587.5459,552.38416,554.18225,588.46826,588.78827,567.77563,275.83157,545.65295,582.4476,530.38745,541.13086,571.97314,584.9184,546.1996,569.76306,568.1154,601.7096,574.484,248.45145,284.07126,699.0035,682.59216,554.5609
814,487.3598623,18.153173,,,,70,,,,,,,764.3238,820.8217,814.43506,793.10706,424.79407,836.54004,820.4865,428.34644,795.28723,743.2397,815.22894,396.52292,403.62244,333.09265,766.1119,801.7691,774.7758,764.1389,412.24954,796.52136,824.05164,796.3609,414.76285,785.0752
815,531.3863323,18.154242,,,,70,,,,,,,625.77527,359.35388,612.39154,328.77576,633.9215,666.8868,647.1208,327.12402,645.7308,592.56177,668.9747,638.278,705.0173,284.30817,314.6821,716.53455,630.6997,636.32605,346.22964,647.4862,731.39453,750.929,773.6057,693.2814
816,443.333804,18.155844,,,,70,,,,,,,818.6345,427.51215,802.5135,814.05133,796.8325,798.67413,829.3578,721.88074,797.2289,720.3477,788.27966,765.07306,755.3734,773.0204,826.1767,395.2659,781.37067,754.1983,774.0644,837.8257,774.0718,836.7862,795.13947,801.69025
818,229.2158232,18.241102,,,,,,,,,,,82.57989,85.944374,76.961685,76.663956,68.36382,76.80948,78.509285,73.39882,75.44298,61.029102,77.076065,70.93184,70.556366,66.6004,77.40333,83.321815,80.522964,80.54595,73.22747,70.9213,84.64979,77.730675,75.83202,78.96515
819,335.2551174,18.271936,,,,,,,,,,,381.84787,243.77927,526.97205,128.84431,125.53751,308.10223,75.056244,25.409533,550.7841,59.1789,66.33663,488.1181,216.92412,55.88787,354.78067,521.7332,27.623337,380.26007,501.3579,60.027374,1444.4465,350.80023,123.94928,2.3223896
821,285.1720359,18.280687,,,,,,,,,,,0,106.44754,2.4933815,149.37267,109.10209,86.190254,84.30585,60.212486,0,81.69848,31.050938,103.01407,102.70175,96.32657,95.00794,103.255875,54.906353,101.4135,101.05119,95.78207,73.95915,113.70011,171.5395,26.22709
822,569.3366999,18.280676,,,,,,,,,,,0,76.62315,0,124.59729,89.40079,61.585827,33.34872,39.265823,0,75.215164,30.936512,78.66981,72.53228,71.794044,62.15439,78.21382,39.56786,88.7523,105.23942,69.95432,53.00671,114.37496,147.478,27.981464
823,295.2626933,18.268206,,,,,,,,,,,35.856796,14.688573,59.67721,0,0,30.556763,0,0,52.76793,0,0,38.629128,5.2763557,0,29.510376,55.55585,0,40.003117,41.382797,0,167.86803,33.011135,0,0
824,663.4645955,18.29937,,,,,,,,,,,97.702736,248.20807,53.569946,72.81238,71.94905,46.162533,230.15533,29.24626,107.98027,99.78999,70.86759,46.098793,64.50607,61.89335,87.26097,73.20654,49.578247,104.1993,103.3416,101.85557,244.47511,281.57846,285.9212,87.380585
825,619.4385119,18.304184,,,,,,,,,,,198.86613,154.95364,176.07701,102.35092,350.14282,84.85952,140.40521,323.13205,183.54674,150.73721,157.50548,135.4764,310.29715,126.96244,313.05606,327.90192,66.806885,172.87946,208.30495,97.79547,173.87085,339.988,146.74423,143.9474
826,355.2813756,18.32202,,,,,,,,,,,195.02734,66.15419,196.44226,217.67993,138.97928,12.133212,125.06362,198.91272,120.16933,165.1774,96.930466,109.64613,193.07272,46.731956,85.40118,95.76255,179.93277,183.98793,109.29352,130.65707,199.21889,42.02627,224.30408,221.46738
827,575.4124751,18.313097,,,,,,,,,,,155.5542,206.82545,271.0863,211.50673,496.94675,151.07533,163.22768,199.98137,111.89999,273.1216,205.30934,273.03702,189.45212,199.8395,212.36407,188.54593,296.37314,251.281,274.9601,281.47968,267.07507,293.56372,334.99768,493.77078
829,344.2581198,18.39032,,,,,,,,,,,230.57735,673.53973,469.8102,883.59515,567.0959,954.6357,512.8607,478.7202,261.19504,480.15567,1025.9425,949.09283,410.51443,505.9612,474.27618,844.9277,1057.5583,1030.0295,636.2851,474.91437,1831.8325,918.1689,1105.9557,753.3968
831,507.2689873,18.464909,,,,,,,,,,,261.33835,0,122.75527,0,0,0,0,2.2747622,254.11458,10.068266,2.2440434,2.8695774,25.78332,14.595412,2.3054295,0,10.313023,5.313078,0,0,21.77111,15.509091,0,7.178879
832,326.2475269,18.515265,,,,,,,,,,,357.05292,944.6669,473.24237,596.8957,478.352,635.5661,492.52975,468.41986,420.69464,391.1165,980.67065,692.8351,420.84247,386.51483,530.56506,641.68353,1038.9576,807.83105,598.9206,284.79672,2494.5432,760.7925,1257.9067,769.174
833,547.4028525,18.527037,,,,10,,,,,,,53.3778,61.251835,51.220882,57.66977,56.18123,85.03018,45.145824,55.49521,47.590023,57.23736,56.39376,62.82528,83.21928,52.002323,71.24313,74.265625,50.624943,69.028,81.1958,58.45988,61.329292,76.16814,68.32554,62.62155
834,219.2102504,18.526857,,,,10,,,,,,,88.72231,87.70342,89.12729,72.1891,80.45745,110.50674,68.725136,82.54071,63.89761,75.883064,88.91939,112.936356,115.50453,78.48937,102.72323,97.9326,75.19501,103.14804,118.731865,80.85651,78.048965,97.47643,79.58413,84.847565
840,575.4077537,18.531492,,,,10,,,,,,,82.427025,111.71028,90.471695,101.65073,107.85293,102.289955,46.918995,86.31522,85.27518,81.75014,77.05141,103.51431,116.24726,67.24292,90.451775,137.49875,75.56116,126.370186,99.44504,78.645485,149.75772,133.79764,130.33176,97.04101
841,328.2631507,18.534153,,,,,,,,,,,409.64832,971.84045,622.708,644.80554,569.14465,1446.4781,553.75543,604.0618,419.15582,451.67654,2592.9087,1084.4679,441.03943,447.9998,596.3674,1080.6871,2391.0378,1479.2703,731.9143,278.85803,3311.0615,1476.1981,1424.7772,2273.7354
843,729.439004,18.588335,,,,,,,,,,,60.526073,112.64063,71.13046,114.21193,96.22765,136.19069,103.67558,83.06095,48.77273,68.8309,117.47331,136.2655,74.001656,66.95588,62.872265,130.22697,145.71524,149.82451,94.218704,61.85608,223.82861,144.86818,101.821045,160.7518
844,443.333646,18.589754,,,,,,,,,,,29.308502,79.67499,50.62817,68.83778,143.97452,107.9948,37.152824,61.441486,43.323517,37.437317,63.724625,34.154884,63.83921,39.218834,59.84832,49.812714,29.888313,138.60713,126.95197,25.86325,36.28533,60.62324,40.94997,47.618484
846,311.2563881,18.616547,,,,,,,,,,,32.272392,20.335468,68.765175,2.2530556,0,24.65335,2.390419,0,16.760094,0,0,67.58037,5.469446,2.4155846,23.612242,67.24612,2.7496548,52.012077,46.26487,0,115.97981,21.877346,4.9315357,2.2565231
848,333.2397281,18.62929,,,,,,,,,,,144.65044,86.103096,293.4741,7.204871,4.9924364,196.22324,2.1461697,0,162.67265,2.3869305,4.462983,449.3936,83.66394,2.184391,217.29997,341.8224,46.05881,210.06181,212.15736,0,601.7444,254.44487,5.1605873,0
849,370.273574,18.667303,,,,,,,,,,,83.23808,324.72177,194.42491,443.0893,291.0165,505.69928,227.55885,216.74269,98.292145,233.2509,561.02106,412.49338,193.9528,243.42557,221.17674,345.28433,551.9864,499.51776,310.86203,190.53137,896.2534,419.1646,500.84033,407.55963
850,331.2837549,18.678078,,,,,,,,,,,0,5.2389336,9.958826,0,0,16.865479,0,0,2.1803036,0,36.31591,77.38462,0,0,0,119.09149,19.206667,32.208736,0,0,90.31451,115.309715,0,33.38017
851,313.2731802,18.67835,,,,,,,,,,,0,16.302586,24.056528,0,0,31.84184,0,2.4064407,4.9461746,0,42.978027,85.37773,0,0,2.1715593,126.730995,50.9679,42.779037,0,0,94.3215,130.88193,0,36.84947
853,353.2657763,18.677826,,,,,,,,,,,36.798832,79.102196,77.43494,29.267231,10.7267065,82.72072,48.238976,43.4489,56.644455,34.823097,101.92952,199.44731,23.216843,37.825775,44.18203,322.33377,110.82668,113.092476,44.47824,2.7337074,279.41498,287.66605,10.706241,146.63919
854,255.2315486,18.73129,,,,38,,,,,,,196.65436,109.48388,179.12955,57.607258,72.85645,203.24995,134.06563,97.70898,156.84528,58.872883,212.49002,165.06465,145.55055,64.54828,111.74655,139.5099,258.69278,153.97441,141.36725,34.787395,123.9704,205.1254,101.256996,193.48135
855,237.2208965,18.729853,,,,,,,,,,,66.01918,20.659279,61.435093,2.6870975,12.742342,75.48409,25.492254,27.005293,59.388073,7.373234,90.22112,72.479866,47.49071,17.607115,36.656746,49.289474,116.59957,53.673542,26.09262,0,12.904685,60.237885,10.069588,72.50257
856,299.195192,18.733425,,,,38,,,,,,,139.5086,65.672386,131.44106,35.31866,51.04622,134.19012,93.5029,78.89066,106.397934,46.34539,136.96825,118.45473,88.09633,40.267967,67.929214,97.35968,173.68787,103.125336,93.02223,7.36924,76.15945,116.75275,49.80608,133.35608
858,352.2629541,18.810717,,,,,,,,,,,0,59.62137,0,52.158394,33.207275,23.50946,21.672195,15.155207,0,17.136177,34.792988,18.778648,4.7300053,5.418071,4.7508,21.575191,43.82803,43.54612,15.794806,2.2704697,147.32753,16.750103,102.17881,17.979122
859,354.2786905,18.826956,,,,,,,,,,,91.26633,352.43195,128.33653,252.23521,263.76935,763.9492,167.91103,262.54834,96.45614,195.60284,1912.2997,305.82272,120.546715,187.23592,168.79971,319.3345,1642.655,816.2092,194.29836,88.510704,1656.6702,470.29062,497.17636,1823.8239
860,494.3233622,18.849066,,,,,,,,,,,68.44569,7.0823154,33.47506,14.840135,52.85064,61.520077,47.86462,81.52719,61.237946,63.871544,29.581785,116.22671,152.18747,15.028253,112.03232,32.67816,49.13804,25.166962,79.49777,44.57616,61.386497,94.58144,10.46143,24.888039
861,379.2813179,18.906797,,,,,,,,,,,4.6812983,12.136936,25.788809,0,0,28.612425,7.128455,2.525611,19.5237,2.176405,40.348507,72.29728,0,7.818858,8.116257,69.36626,7.4906273,39.813168,2.6711884,0,79.83341,102.95484,0,46.899136
862,589.4278592,18.920904,,,,,,,,,,,89.627815,105.66099,133.46045,55.47947,77.405525,35.10618,101.78825,93.95573,94.63992,52.33698,130.91489,129.29578,89.323875,90.32734,83.360794,106.90516,53.438988,58.951355,143.56566,95.35797,113.21326,50.156487,106.510345,129.99213
863,545.4016927,18.9257,,,,27,,,,,,,192.2095,241.89738,355.8224,369.83575,208.37695,192.9478,199.13274,142.78519,116.736206,180.06155,128.5399,184.15796,120.483955,314.86517,175.94705,209.16058,151.87813,334.1762,355.80304,171.32367,222.98479,212.35155,360.54266,206.45271
864,501.3755589,18.930517,,,,27,,,,,,,246.72665,234.47903,227.25244,144.86111,230.30402,230.39297,219.84276,237.81749,157.10112,224.71158,383.89383,164.02061,234.1008,224.45082,234.87161,249.1253,153.98335,384.2871,214.89883,155.52365,238.696,157.95137,258.87115,380.59
865,369.2968386,18.9307,,,,27,,,,,,,185.51541,180.08246,189.69206,111.55171,276.99078,155.68404,107.46309,171.41731,166.9454,109.55737,104.36174,123.504395,187.18788,105.32662,174.03407,117.55964,110.31578,160.03564,312.68958,162.97018,187.89139,115.06436,175.31557,115.33732
866,457.3493506,18.935167,,,,27,,,,,,,307.814,285.082,203.32251,276.26932,206.51006,199.73563,281.85846,307.03214,278.14435,309.4099,284.1549,293.86325,273.14923,326.65253,296.99,270.3989,274.26178,275.9191,204.61073,211.58365,293.90613,185.58464,299.58362,254.96985
867,353.2657968,18.941216,,,,,,,,,,,31.349854,77.73954,100.50627,37.84045,13.025046,129.1511,86.40945,97.39985,31.570282,53.47603,169.00668,347.26364,32.01273,50.714577,27.15719,239.55334,243.29977,159.6787,35.59943,43.32382,273.43384,395.49704,28.859413,241.01846
868,413.3231595,18.940855,,,,27,,,,,,,294.7717,282.6599,266.45187,254.92949,241.39763,289.08322,250.42207,278.91217,290.38788,248.21376,256.5688,279.14935,251.74446,288.61496,272.54117,269.06946,270.11948,282.73956,290.02405,244.54683,265.2752,267.14532,268.7997,254.87344
869,256.2630865,19.008957,,,,,,,,,,,72.25985,17.22591,76.742966,54.608425,84.01043,75.94211,58.48625,65.79045,62.214523,59.507614,107.996925,33.639305,72.63674,61.001766,62.534283,66.0334,129.2692,83.73843,56.01643,121.71623,115.428825,30.305374,68.11502,63.09488
870,511.3024186,19.060844,,,,,,,,,,,478.50644,0,276.39755,0,0,7.089838,0,9.096217,291.50284,46.76893,15.633264,34.512733,127.443115,32.145226,0,0,18.523628,22.345638,0,0,33.028816,27.794754,0,32.303547
871,555.266327,19.05742,,,,,,,,,,,479.40625,0,288.17694,0,0,4.690647,0,36.80962,298.40408,92.917816,11.664036,54.246853,161.92978,49.761703,2.2235088,0,24.48541,73.25977,0,0,48.275963,20.33406,0,34.51612
872,493.2917676,19.060223,,,,,,,,,,,222.19962,0,97.51833,0,0,0,0,0,135.81746,2.209814,2.5663376,0,40.264427,4.6691895,0,0,2.3217201,2.9322166,0,0,2.2060547,2.6415596,0,0
873,533.2844185,19.069878,,,,,,,,,,,1370.3022,0,852.57886,0,0,93.981094,7.7750072,220.77705,795.6995,293.8052,219.83684,247.493,441.79468,277.80823,35.64777,0,251.27768,254.45775,2.2190628,0,293.04596,331.7193,0,281.64102
874,354.27864,19.08714,,,,,,,,,,,0,0,0,0,0,88.40316,0,0,0,0,341.33133,0,0,0,0,0,357.15573,74.20851,0,0,46.216064,36.83407,0,237.07123
876,589.4278788,19.121065,,,,,,,,,,,82.30586,89.26967,103.67733,77.809235,73.81633,34.184353,110.60875,22.43831,62.258247,67.61554,114.33422,93.32089,35.18183,11.18009,60.862553,81.66173,105.212906,69.910034,33.20654,20.616947,44.725704,103.44255,83.51987,109.34181
877,501.3755377,19.133368,,,,,,,,,,,153.58185,162.10898,94.14978,184.21103,163.63559,79.554085,170.84766,163.02477,109.07643,137.93706,145.16579,180.75949,145.73381,161.66257,102.05953,28.564953,145.63547,148.59291,175.53383,64.04751,31.837246,173.9756,201.6175,143.10759
878,369.2968328,19.132984,,,,,,,,,,,125.36986,150.0727,95.170204,100.55957,60.272953,24.86281,65.453865,141.40758,47.379436,119.04581,56.39337,118.997215,116.57516,75.8013,78.49628,96.70828,90.30402,93.67226,100.387665,114.59414,138.50043,63.123043,137.00272,105.22324
879,379.2813663,19.155796,,,,,,,,,,,62.713306,72.45571,93.61853,32.490353,38.38322,154.55867,82.64457,102.21525,89.27744,70.43701,190.80307,353.146,47.14947,72.44051,66.51921,238.13477,216.56367,182.28654,51.345608,28.350391,247.03964,407.9851,31.308746,217.56367
880,286.1798599,19.186426,,,,,,,,,,,435.99277,655.32166,354.62836,348.01508,424.00787,1023.88873,432.72153,366.25146,910.9309,1109.4596,978.2197,1106.0614,1075.6346,1145.3138,1002.8198,339.48843,1047.5162,1113.1729,669.00696,1090.0349,746.01154,1091.4196,1271.1178,349.4608
881,571.3521974,19.185654,,,,,,,,,,,2.3723068,121.95123,22.261007,145.99081,121.24822,82.492775,99.63453,65.38557,0,100.603966,48.79319,114.649796,67.160805,100.61233,66.02829,125.90639,53.254963,115.97838,97.49963,100.11787,83.419304,155.35973,169.17679,29.362833
883,335.2549958,19.241804,,,,48,,,,,,,5.859022,41.08541,78.60509,0,2.240181,102.44471,0,0,32.567295,0,22.284107,86.81515,0,0,0,103.534805,0,70.47229,0,0,269.54486,109.5576,0,2.3473434
884,282.2214791,19.24181,,,,48,,,,,,,1363.6599,1329.5483,1373.451,1299.4242,1337.9532,1002.89594,1349.285,1388.5195,1006.8473,1222.714,966.4226,1227.713,1275.9869,1104.5677,1044.9069,1376.768,1079.7716,1167.3793,1399.5272,1076.4327,1312.2034,1345.5383,1321.9398,1334.9941
