feature_name,mz,rt,metabolite_annotation,adducts_anno,neutral_loss_annotation,ISF_anno,iso_anno,group,cor_group,check_group,user_anno
FT0308,393.0925,510.4,NA,NA,NA,,,NA,corgroup244,,
FT0309,630.1339,511.7,NA,[2M+H+K]2+ 610.1534,NA,,,group29,corgroup138,+,
FT0310,1243.2956,511.9,NA,[2M+Na]+ 610.1534,NA,Precursor,,group29,corgroup141,,
FT0311,465.1024,511.9,NA,NA,FT0313-Anhydro-deoxyhexose,,,group29,corgroup138,+,
FT0312,303.0499,511.8,Quercetin [M+H]+,[M+H]+ 302.0427,FT0311-Anhydrohexose,Precursor; FT0305_MS2 match; FT0310_MS2 match; FT0312_MS2 match; FT0313_MS2 match; FT0315_MS2 match; FT0316_MS2 match,,group29,corgroup138,+,
FT0313,611.1608,511.9,Rutin [M+H]+,[M+H]+ 610.1534,NA,Precursor,,group29,corgroup138,+,
FT0314,829.1768,512.4,NA,NA,NA,,,NA,corgroup141,,
FT0315,633.1426,512.7,Rutin [M+Na]+,[M+Na]+ 610.1534,NA,Precursor; FT0310_MS2 match; FT0315_MS2 match,,group29,corgroup138,+,
FT0316,422.0865,513.3,NA,NA,NA,Precursor,,group29,corgroup138,+,
FT0317,162.0311,515.8,NA,NA,FT0318-Methyl isocyanate; FT0321-CH3; FT0336-CH3OH,FT0321_MS2 match; FT0322_MS2 match,,group30,NA,,
FT0318,219.0525,515.5,NA,NA,NA,,,group30,corgroup152,+,
FT0319,637.0992,515.5,NA,NA,NA,Precursor,,group30,corgroup152,+,
FT0320,217.0472,515.6,Trans-Ferulic Acid [M+Na]+,[M+Na]+ 194.0579,FT0335-H2O,FT0337_MS2 match,,group30,corgroup152,+,
FT0321,177.0547,515.6,NA,[M+H-H2O]+ 194.0579,FT0322-H2O; FT0336-OH,Precursor; FT0319_MS2 match; FT0321_MS2 match; FT0322_MS2 match; FT0331_MS2 match; FT0333_MS2 match; FT0337_MS2 match; FT0338_MS2 match; FT0340_MS2 match; FT0342_MS2 match; FT0344_MS2 match,,group30,corgroup152,+,
FT0322,195.0653,515.6,Trans-Ferulic Acid [M+H]+,[M+H]+ 194.0579,NA,Precursor; FT0322_MS2 match; FT0331_MS2 match; FT0337_MS2 match; FT0340_MS2 match,,group30,corgroup152,+,
FT0323,145.0284,515.7,NA,NA,FT0317-OH; FT0321-CH3OH,Precursor; FT0319_MS2 match; FT0321_MS2 match; FT0322_MS2 match; FT0333_MS2 match; FT0337_MS2 match; FT0338_MS2 match; FT0340_MS2 match; FT0342_MS2 match,,group30,corgroup152,+,
FT0324,134.0362,515.7,NA,NA,FT0317-CO; FT0327-CH3; FT0336-CH3COOH,FT0321_MS2 match; FT0322_MS2 match; FT0323_MS2 match,,group30,corgroup152,+,
FT0325,89.0387,515.7,NA,NA,FT0323-CO+CO; FT0324-COOH; FT0326-CO; FT0327-CH3COOH,FT0321_MS2 match; FT0322_MS2 match; FT0323_MS2 match; FT0326_MS2 match; FT0327_MS2 match; FT0333_MS2 match; FT0337_MS2 match,,group30,corgroup152,+,
FT0326,117.0335,515.7,NA,NA,FT0317-COOH; FT0321-CH3COOH; FT0323-CO; FT0324-OH; FT0327-CH3OH,Precursor; FT0319_MS2 match; FT0321_MS2 match; FT0322_MS2 match; FT0323_MS2 match; FT0327_MS2 match; FT0333_MS2 match; FT0337_MS2 match; FT0338_MS2 match; FT0340_MS2 match,,group30,corgroup152,+,
FT0327,149.0597,515.7,NA,[M+H-CH2O2]+ 194.0579,FT0321-CO; FT0322-HCOOH(H2+CO2 or H2O+CO); FT0336-COOH,Precursor; FT0321_MS2 match; FT0322_MS2 match; FT0323_MS2 match; FT0333_MS2 match,,group30,corgroup152,+,
FT0328,443.0417,515.7,NA,NA,NA,FT0319_MS2 match,,group30,corgroup152,+,
FT0329,799.2081,515.7,NA,NA,NA,,,NA,corgroup152,,
FT0330,801.1986,515.7,NA,NA,NA,,,NA,corgroup152,,
FT0331,815.1858,515.7,NA,NA,NA,Precursor,,group30,corgroup152,+,
FT0332,411.1048,515.8,NA,[2M+Na]+ 194.0579,NA,,,group30,corgroup152,+,
FT0333,607.1393,515.8,NA,NA,NA,Precursor,,group30,corgroup152,+,
FT0334,627.1449,515.8,NA,NA,NA,,,NA,corgroup152,,
FT0335,235.0576,515.9,NA,NA,NA,,,group30,corgroup152,+,
FT0336,194.0573,515.9,NA,[M]+ 194.0579,NA,FT0322_MS2 match,,group30,corgroup152,+,
FT0337,408.0966,516,NA,NA,NA,Precursor,[3][M]+,group30,corgroup152,+,
FT0338,636.0927,516,NA,NA,NA,Precursor,,group30,corgroup152,+,
FT0339,627.0978,516,NA,NA,NA,,,NA,corgroup221,,
FT0340,505.1255,516,NA,NA,NA,Precursor,,group30,corgroup152,+,
FT0341,605.1502,516,NA,NA,FT0345-H2S,,,group31,corgroup152,+,
FT0342,830.1505,516.1,NA,NA,NA,Precursor,,group30,corgroup221,,
FT0343,621.1277,516.1,NA,NA,FT0345-H2O,,,group31,corgroup152,+,
FT0344,427.0699,516.1,NA,NA,FT0348-CO+CO+H; FT0349-H2O,Precursor; FT0319_MS2 match; FT0331_MS2 match; FT0337_MS2 match; FT0338_MS2 match; FT0340_MS2 match,,group30,corgroup221,,
FT0345,639.1381,516.2,NA,NA,NA,,,group31,NA,,
FT0346,409.0981,516,NA,NA,NA,,[3][M+1]+,group30,corgroup221,,
FT0347,320.073,515.9,NA,NA,NA,,,NA,NA,,
FT0348,484.0686,516.1,NA,NA,NA,,,group30,corgroup221,,
FT0349,445.0805,516,NA,NA,NA,FT0319_MS2 match; FT0331_MS2 match; FT0337_MS2 match; FT0338_MS2 match; FT0340_MS2 match,,group30,NA,,
FT0350,311.0676,516.2,NA,[3M+H+K]2+ 194.0579,NA,,,group30,NA,,
FT0351,212.0895,518.8,NA,NA,NA,,,NA,corgroup221,,
FT0352,294.2274,531,NA,NA,NA,Precursor; FT0352_MS2 match,,group32,corgroup241,+,
FT0353,163.1329,531.9,NA,NA,NA,,,NA,corgroup104,,
FT0354,107.0703,532.1,NA,[M+Na+K]2+ 152.0473,NA,,,group33,NA,,
FT0355,185.1148,533.1,NA,NA,NA,,,NA,corgroup104,,
FT0356,174.0389,536.5,NA,NA,NA,FT0372_MS2 match; FT0376_MS2 match,,group34,NA,,
FT0357,146.0601,536.1,Indole-3-carboxaldehyde [M+H]+,[M+H]+ 145.0528,FT0385-C3H9O6P,Precursor; FT0357_MS2 match; FT0360_MS2 match; FT0366_MS2 match; FT0372_MS2 match; FT0373_MS2 match; FT0374_MS2 match; FT0376_MS2 match,,group34,corgroup130,+,
FT0358,145.052,536.6,NA,[M]+ 145.0528,NA,FT0372_MS2 match,,group34,corgroup130,+,
FT0359,144.0444,536.5,NA,NA,NA,FT0366_MS2 match; FT0372_MS2 match; FT0373_MS2 match,,group34,NA,,
FT0360,253.5683,536.3,NA,NA,FT0376-Pyroglutamic acid,Precursor,,group34,corgroup130,+,
FT0361,146.6267,536.3,NA,NA,NA,,,NA,corgroup101,,
FT0362,165.0336,536.3,NA,[2M+H+K]2+ 145.0528,NA,FT0376_MS2 match,,group34,corgroup130,+,
FT0363,310.0864,536.3,NA,NA,NA,Precursor; FT0376_MS2 match,,group34,corgroup130,+,
FT0364,146.1874,536.4,NA,NA,NA,,,NA,corgroup219,,
FT0365,146.344,536.4,NA,NA,NA,,,NA,corgroup219,,
FT0366,239.571,536.4,NA,NA,NA,Precursor; FT0363_MS2 match; FT0366_MS2 match; FT0373_MS2 match; FT0374_MS2 match; FT0376_MS2 match,,group34,corgroup130,+,
FT0367,146.1296,536.4,NA,NA,NA,,,NA,corgroup130,,
FT0368,91.0543,536.4,NA,NA,FT0357-HCN+CO; FT0369-HCN,Precursor; FT0357_MS2 match; FT0368_MS2 match; FT0369_MS2 match; FT0372_MS2 match; FT0373_MS2 match,,group34,corgroup130,+,
FT0369,118.0651,536.4,NA,NA,FT0357-CO,Precursor; FT0357_MS2 match; FT0360_MS2 match; FT0366_MS2 match; FT0369_MS2 match; FT0372_MS2 match; FT0373_MS2 match; FT0374_MS2 match; FT0376_MS2 match,,group34,corgroup130,+,
FT0370,146.1784,536.4,NA,NA,NA,,,NA,corgroup130,,
FT0371,146.0389,536.4,NA,NA,NA,,,NA,corgroup130,,
FT0372,245.5462,536.4,NA,NA,NA,Precursor,,group34,corgroup130,+,
FT0373,237.56,536.4,NA,[3M+H+K]2+ 145.0528,NA,Precursor; FT0376_MS2 match,,group34,corgroup130,+,
FT0374,246.5653,536.4,NA,NA,NA,Precursor; FT0376_MS2 match,,group34,corgroup130,+,
FT0375,229.5714,536.6,NA,NA,NA,,,NA,corgroup130,,
FT0376,382.6128,536.4,NA,NA,NA,Precursor,,group34,corgroup130,+,
FT0377,146.3591,536.5,NA,NA,NA,,,NA,corgroup130,,
FT0378,302.0976,536.5,NA,NA,NA,,,NA,corgroup130,,
FT0379,240.5692,536.4,NA,[3M+2Na]2+ 145.0528,NA,FT0373_MS2 match,,group34,corgroup130,+,
FT0380,146.2239,536.5,NA,NA,NA,,,NA,corgroup130,,
FT0381,303.0949,536.5,NA,NA,NA,,,NA,corgroup130,,
FT0382,146.4866,536.5,NA,NA,NA,,,NA,corgroup101,,
FT0383,117.0573,536.5,NA,NA,FT0358-CO,FT0357_MS2 match; FT0369_MS2 match; FT0372_MS2 match; FT0373_MS2 match,,group34,corgroup130,+,
FT0384,313.0947,536.6,NA,[2M+Na]+ 145.0528,NA,,,group34,corgroup130,+,
FT0385,318.0726,536.6,NA,NA,NA,,,group34,corgroup130,+,
FT0386,168.042,536.7,Indole-3-carboxaldehyde [M+Na]+,[M+Na]+ 145.0528,NA,FT0363_MS2 match,,group34,corgroup130,+,
FT0387,135.0441,542.3,NA,NA,NA,Precursor; FT0387_MS2 match,,group35,NA,,
FT0388,153.0546,530.3,2-Methoxybenzoic Acid [M+H]+,[M+H]+ 152.0473,NA,,,group33,corgroup241,+,
FT0389,175.0366,530.5,2-Methoxybenzoic Acid [M+Na]+,[M+Na]+ 152.0473,NA,,,group33,corgroup241,+,
FT0390,243.0875,554.9,NA,NA,NA,,,group36,NA,,
FT0391,892.756,559.7,NA,NA,NA,,[9][M+1]2+,group37,NA,,
FT0392,675.1892,558.1,NA,NA,NA,,[7][M+2]2+,group38,NA,,
FT0393,927.1997,562.6,NA,NA,NA,,,NA,NA,,
FT0394,892.2543,561.6,NA,NA,NA,,[9][M]2+,group37,corgroup88,+,
FT0395,896.2654,561.3,NA,NA,NA,,[10][M+1]+,group38,corgroup100,,
FT0396,461.102,560.6,NA,NA,NA,,,NA,corgroup88,,
FT0397,151.0389,558.6,NA,NA,FT0400-H2O,FT0400_MS2 match; FT0403_MS2 match; FT0404_MS2 match; FT0406_MS2 match; FT0407_MS2 match,,group38,corgroup171,+,
FT0398,674.6877,559.5,NA,NA,NA,,[7][M+1]2+,group38,NA,,
FT0399,761.2494,558.8,NA,NA,NA,,,group38,corgroup171,+,
FT0400,169.0496,558.8,NA,NA,NA,Precursor; FT0400_MS2 match; FT0403_MS2 match; FT0404_MS2 match; FT0406_MS2 match; FT0407_MS2 match,,group38,corgroup171,+,
FT0401,419.1336,558.8,NA,[M+H-H2O]+ 436.1369,FT0404-H2O,Precursor; FT0406_MS2 match; FT0407_MS2 match,,group38,corgroup171,+,
FT0402,1035.3334,558.9,NA,NA,NA,,,group38,NA,,
FT0403,275.0915,558.9,NA,[M+H-Hexose-H2O]+ 436.1369,FT0404-Anhydrohexose; FT0411-CH2CO,Precursor; FT0403_MS2 match; FT0404_MS2 match; FT0405_MS2 match; FT0406_MS2 match; FT0407_MS2 match,,group38,corgroup171,+,
FT0404,437.1443,558.9,Phlorizin [M+H]+,[M+H]+ 436.1369,FT0406-Anhydrohexose,Precursor,,group38,corgroup171,+,
FT0405,459.1261,559,Phlorizin [M+Na]+,[M+Na]+ 436.1369,NA,Precursor; FT0405_MS2 match,,group38,corgroup171,+,
FT0406,599.1971,559,NA,NA,FT0399-Anhydrohexose,Precursor,,group38,corgroup171,+,
FT0407,873.281,559,NA,[2M+H]+ 436.1369,FT0402-Anhydrohexose,Precursor,,group38,corgroup171,+,
FT0408,711.228,558.9,NA,NA,FT0407-Anhydrohexose,,,group38,corgroup171,+,
FT0409,107.0491,559,NA,NA,FT0397-CO2; FT0410-CH2CO,Precursor; FT0401_MS2 match; FT0403_MS2 match; FT0404_MS2 match; FT0406_MS2 match; FT0407_MS2 match; FT0409_MS2 match; FT0411_MS2 match,,group38,corgroup171,+,
FT0410,149.0597,559.1,NA,NA,NA,FT0403_MS2 match; FT0404_MS2 match; FT0406_MS2 match; FT0407_MS2 match; FT0411_MS2 match,,group38,corgroup171,+,
FT0411,317.1019,559.1,NA,NA,FT0404-C4H8O4,Precursor; FT0404_MS2 match; FT0406_MS2 match; FT0407_MS2 match,,group38,corgroup171,+,
FT0412,127.039,559.2,NA,NA,FT0400-CH2CO,FT0400_MS2 match; FT0403_MS2 match; FT0404_MS2 match; FT0406_MS2 match; FT0407_MS2 match,,group38,corgroup171,+,
FT0413,456.1177,560.1,NA,[2M+H+K]2+ 436.1369,NA,FT0415_MS2 match,[4][M]2+,group38,corgroup213,,
FT0414,456.6194,561.1,NA,NA,NA,FT0418_MS2 match,[4][M+1]2+,group38,NA,,
FT0415,674.1861,561.1,NA,NA,NA,Precursor,[7][M]+,group38,corgroup213,,
FT0417,238.0493,562.1,NA,NA,NA,,,NA,corgroup213,,
FT0418,895.2623,562.3,NA,NA,NA,Precursor,[10][M]+,group38,corgroup213,,
FT0421,897.2402,563,NA,NA,NA,,,NA,corgroup100,,
FT0422,151.0966,563.7,NA,NA,NA,,,NA,corgroup208,,
FT0423,229.1411,563.6,NA,NA,NA,Precursor; FT0423_MS2 match,,group39,corgroup208,+,
FT0424,207.1592,563.7,NA,NA,NA,,,NA,corgroup208,,
FT0426,118.0651,544.5,NA,NA,NA,Precursor; FT0426_MS2 match,,group40,NA,,
FT0427,153.0547,555.8,2-Methoxybenzoic Acid [M+H]+,[M+H]+ 152.0473,FT0390-C3H6O3,,,group36,NA,,
FT0428,218.2115,570.3,NA,NA,NA,,,NA,NA,,
FT0429,273.0758,573.7,NA,NA,NA,,,NA,NA,,
FT0430,175.0366,555.1,2-Methoxybenzoic Acid [M+Na]+,[M+Na]+ 152.0473,NA,,,group36,NA,,
FT0431,234.2064,587.2,NA,NA,NA,Precursor; FT0431_MS2 match,,group41,corgroup270,+,
FT0432,251.1853,587.6,NA,NA,NA,,,NA,corgroup270,,
FT0433,171.1492,588.7,NA,NA,NA,,,NA,NA,,
FT0434,459.1259,572.7,Phlorizin [M+Na]+,[M+Na]+ 436.1369,NA,Precursor; FT0434_MS2 match,,group42,NA,,
FT0435,146.06,573.7,Indole-3-carboxaldehyde [M+H]+,[M+H]+ 145.0528,NA,,,group43,NA,,
FT0436,160.0756,612.3,NA,NA,NA,,,NA,NA,,
FT0437,593.2345,621.7,NA,NA,NA,Precursor,,group44,corgroup124,+,
FT0438,319.1028,623.7,NA,NA,NA,Precursor; FT0437_MS2 match; FT0438_MS2 match,,group44,NA,,
FT0439,867.366,621.1,NA,NA,NA,,[8][M]+,group45,corgroup153,+,
FT0440,876.3156,621.4,NA,NA,NA,,,NA,corgroup102,,
FT0441,861.3498,621.5,NA,NA,NA,Precursor,,group46,corgroup156,+,
FT0443,587.2225,621.7,NA,[2M+K]+ 274.1317,NA,Precursor; FT0441_MS2 match; FT0457_MS2 match; FT0472_MS2 match,[6][M]+,group46,corgroup156,+,
FT0444,574.2322,622.6,NA,NA,NA,,[5][M+1]+,group47,NA,,
FT0445,847.3623,622.1,NA,NA,NA,,,NA,corgroup156,,
FT0446,845.379,622.1,NA,NA,NA,,,NA,corgroup156,,
FT0447,573.2291,622.5,NA,NA,NA,,[5][M]+,group47,corgroup122,+,
FT0448,1121.494,622.6,NA,NA,NA,,,NA,corgroup156,,
FT0449,574.2607,622.7,NA,NA,NA,,,NA,corgroup156,,
FT0450,877.3215,622.7,NA,NA,NA,Precursor,,group46,corgroup156,+,
FT0451,868.369,621,NA,NA,NA,,[8][M+1]+,group45,corgroup153,+,
FT0452,294.1127,622.8,NA,[2M+H+K]2+ 274.1317,NA,,,group46,corgroup156,+,
FT0453,571.253,622.8,NA,[2M+Na]+ 274.1317,NA,Precursor,,group46,corgroup156,+,
FT0454,102.0464,623.3,NA,NA,NA,FT0455_MS2 match; FT0483_MS2 match,,group46,corgroup102,,
FT0455,275.1393,623,Indole-3-acetyl-L-valine [M+H]+,[M+H]+ 274.1317,NA,Precursor; FT0453_MS2 match; FT0455_MS2 match; FT0465_MS2 match,,group46,corgroup156,+,
FT0456,274.1311,623,NA,[M]+ 274.1317,FT0490-OH,FT0465_MS2 match,,group46,corgroup156,+,
FT0457,431.1785,623,NA,[3M+H+K]2+ 274.1317,NA,Precursor,,group46,corgroup156,+,
FT0458,302.0989,623.1,NA,NA,FT0438-OH,,,group44,corgroup156,+,
FT0459,297.1212,623.1,Indole-3-acetyl-L-valine [M+Na]+,[M+Na]+ 274.1317,NA,Precursor; FT0453_MS2 match; FT0459_MS2 match,,group46,corgroup156,+,
FT0460,1151.4522,622.9,NA,NA,NA,,,NA,corgroup122,,
FT0461,568.2442,623.2,NA,NA,NA,,,NA,corgroup156,,
FT0462,257.1287,623.3,NA,[M+H-H2O]+ 274.1317,FT0455-H2O; FT0456-OH,Precursor; FT0455_MS2 match; FT0465_MS2 match,,group46,corgroup156,+,
FT0463,278.1474,623.3,NA,NA,NA,,,NA,corgroup156,,
FT0464,275.529,623.3,NA,NA,NA,,,NA,corgroup156,,
FT0465,549.2711,623.3,NA,[2M+H]+ 274.1317,NA,Precursor,,group46,corgroup156,+,
FT0466,128.0495,623.4,NA,NA,FT0468-C6H13NO5; FT0482-formaldehyde,FT0455_MS2 match; FT0470_MS2 match; FT0483_MS2 match,,group46,corgroup156,+,
FT0467,275.0951,623.5,NA,NA,NA,,,NA,corgroup156,,
FT0468,307.1289,623.3,NA,NA,NA,,,group46,corgroup156,+,
FT0469,563.2499,623.3,NA,NA,NA,,,NA,corgroup156,,
FT0470,229.1337,623.4,NA,[M+H-CH2O2]+ 274.1317,FT0455-HCOOH(H2+CO2 or H2O+CO); FT0456-COOH; FT0462-CO; FT0493-CO2,Precursor; FT0453_MS2 match; FT0455_MS2 match; FT0457_MS2 match; FT0459_MS2 match; FT0462_MS2 match; FT0465_MS2 match; FT0470_MS2 match,,group46,corgroup156,+,
FT0471,275.3022,623.4,NA,NA,NA,FT0465_MS2 match,,group46,corgroup156,+,
FT0472,1135.4819,623.4,NA,NA,NA,Precursor,,group46,corgroup156,+,
FT0473,157.0471,623.4,NA,[M+H+K]2+ 274.1317,NA,,,group46,corgroup89,,
FT0474,549.8216,623.4,NA,NA,NA,,,NA,corgroup102,,
FT0475,275.3642,623.4,NA,NA,NA,,,NA,corgroup156,,
FT0476,275.5494,623.4,NA,NA,NA,,,NA,corgroup156,,
FT0477,275.2341,623.4,NA,NA,NA,,,NA,corgroup124,,
FT0478,275.7237,623.4,NA,NA,NA,,,NA,NA,,
FT0479,549.5901,623.4,NA,NA,NA,,,NA,corgroup156,,
FT0480,549.8499,623.4,NA,NA,NA,,,NA,corgroup89,,
FT0481,552.2795,623.3,NA,NA,NA,,,NA,corgroup156,,
FT0482,158.0601,623.5,NA,NA,NA,FT0455_MS2 match; FT0465_MS2 match; FT0470_MS2 match,,group46,corgroup156,+,
FT0483,130.0652,623.5,NA,NA,FT0482-CO; FT0490-Anhydro-aminodeoxyhexose,Precursor; FT0450_MS2 match; FT0453_MS2 match; FT0455_MS2 match; FT0457_MS2 match; FT0459_MS2 match; FT0462_MS2 match; FT0465_MS2 match; FT0470_MS2 match; FT0483_MS2 match; FT0487_MS2 match,,group46,corgroup156,+,
FT0484,603.1894,623.5,NA,NA,NA,FT0450_MS2 match,,group46,corgroup102,,
FT0485,103.0543,623.5,NA,NA,FT0482-HCN+CO; FT0483-HCN,FT0455_MS2 match; FT0462_MS2 match; FT0465_MS2 match; FT0470_MS2 match; FT0483_MS2 match,,group46,corgroup156,+,
FT0486,118.0863,623.5,NA,NA,NA,FT0453_MS2 match; FT0455_MS2 match; FT0457_MS2 match; FT0459_MS2 match; FT0465_MS2 match,,group46,corgroup156,+,
FT0487,313.0946,623.7,NA,[M+K]+ 274.1317,NA,Precursor; FT0443_MS2 match,,group46,corgroup156,+,
FT0488,547.2552,623.7,NA,NA,NA,,,NA,corgroup156,,
FT0489,821.3869,623.6,NA,NA,NA,,,NA,corgroup156,,
FT0490,291.1339,623.7,NA,NA,NA,,,group46,corgroup156,+,
FT0491,146.0601,613.7,Indole-3-carboxaldehyde [M+H]+,[M+H]+ 145.0528,NA,Precursor; FT0491_MS2 match,,group48,NA,,
FT0492,177.56,623.9,NA,NA,NA,,,NA,corgroup89,,
FT0493,273.1234,624.1,NA,NA,FT0490-H2O,,,group46,corgroup156,+,
FT0494,345.1028,624.6,NA,NA,NA,,,NA,corgroup27,,
FT0495,1119.5045,623,NA,NA,NA,,,NA,NA,,
FT0496,588.2252,622.8,NA,NA,NA,FT0441_MS2 match; FT0453_MS2 match; FT0457_MS2 match; FT0472_MS2 match,[6][M+1]+,group46,NA,,
FT0497,166.052,624.6,NA,NA,NA,,,NA,corgroup27,,
FT0498,867.3662,626.8,NA,NA,NA,,,NA,corgroup68,,
FT0499,593.2346,627.7,NA,NA,NA,Precursor,,group49,corgroup68,+,
FT0500,319.103,628.2,NA,NA,NA,Precursor; FT0499_MS2 match; FT0500_MS2 match,,group49,NA,,
FT0501,303.05,629.6,Quercetin [M+H]+,[M+H]+ 302.0427,NA,Precursor; FT0501_MS2 match,,group50,NA,,
FT0502,340.1045,635.6,NA,NA,NA,Precursor,,group51,corgroup191,+,
FT0503,179.058,635.5,3-Indoleacetonitrile [M+Na]+,[M+Na]+ 156.0687,NA,FT0508_MS2 match,,group51,corgroup191,+,
FT0504,117.0573,635.7,NA,NA,NA,Precursor; FT0504_MS2 match,,group52,corgroup191,+,
FT0505,130.0651,635.6,NA,NA,FT0507-HCN,Precursor; FT0502_MS2 match; FT0505_MS2 match; FT0508_MS2 match; FT0510_MS2 match; FT0517_MS2 match,,group51,corgroup191,+,
FT0506,254.0839,635.5,NA,[3M+H+K]2+ 156.0687,NA,,,group51,corgroup191,+,
FT0507,157.076,635.6,3-Indoleacetonitrile [M+H]+,[M+H]+ 156.0687,NA,Precursor,,group51,corgroup191,+,
FT0508,332.1183,635.6,NA,NA,NA,Precursor,,group51,corgroup191,+,
FT0509,156.0681,635.7,NA,[M]+ 156.0687,NA,,,group51,corgroup191,+,
FT0510,263.0893,635.8,NA,NA,NA,Precursor,,group51,corgroup234,,
FT0511,155.0603,636,NA,NA,NA,FT0507_MS2 match,,group51,corgroup234,,
FT0512,224.0818,640.2,NA,NA,NA,,,NA,NA,,
FT0513,175.0366,648.3,2-Methoxybenzoic Acid [M+Na]+,[M+Na]+ 152.0473,NA,,,group53,corgroup55,+,
FT0514,299.1101,648,NA,NA,NA,,,NA,corgroup55,,
FT0515,145.1043,671,NA,NA,NA,,,NA,NA,,
FT0516,186.1308,671.3,NA,NA,NA,,,NA,NA,,
FT0517,303.0501,637.3,Quercetin [M+H]+,[M+H]+ 302.0427,NA,Precursor; FT0517_MS2 match,,group51,NA,,
FT0518,197.071,661.7,NA,NA,NA,,,NA,NA,,
FT0519,297.1353,661.8,NA,NA,NA,,,NA,NA,,
FT0520,216.1383,665.2,NA,NA,NA,,,NA,NA,,
FT0521,213.1461,666.5,NA,NA,NA,Precursor; FT0521_MS2 match,,group54,NA,,
FT0522,297.1354,666.8,NA,NA,NA,,,NA,NA,,
FT0523,311.1365,670.1,NA,NA,NA,,,NA,corgroup261,,
FT0524,144.0808,670.1,NA,NA,NA,FT0525_MS2 match,,group55,NA,,
FT0525,289.1546,670.4,NA,NA,NA,Precursor,,group55,corgroup261,+,
FT0526,145.1043,675.5,NA,NA,NA,,,NA,NA,,
FT0527,186.1309,676,NA,NA,NA,,,NA,NA,,
FT0528,264.175,679.1,Nortriptylin [M+H]+,[M+H]+ 263.1674,NA,Precursor; FT0528_MS2 match,,group56,corgroup148,+,
FT0529,264.3455,679.9,NA,NA,NA,,,NA,NA,,
FT0530,202.0777,679.9,NA,NA,NA,FT0528_MS2 match; FT0545_MS2 match; FT0546_MS2 match; FT0559_MS2 match,,group56,corgroup148,+,
FT0531,165.0699,680.1,NA,NA,FT0539-C3H6,Precursor; FT0528_MS2 match; FT0531_MS2 match; FT0546_MS2 match,,group56,corgroup148,+,
FT0532,264.2678,679.9,NA,NA,NA,,,NA,corgroup148,,
FT0533,265.1195,680.1,NA,NA,NA,,,NA,corgroup148,,
FT0534,264.9376,679.7,NA,NA,NA,,,NA,corgroup148,,
FT0535,265.1043,679.9,NA,NA,NA,,,group56,NA,,
FT0536,155.0855,679.8,NA,NA,FT0546-benzene,Precursor; FT0528_MS2 match; FT0536_MS2 match; FT0546_MS2 match,,group56,corgroup148,+,
FT0537,264.5568,680,NA,NA,NA,FT0528_MS2 match,,group56,corgroup148,+,
FT0538,191.0856,679.9,NA,NA,FT0535-C3H6S; FT0546-C3H6,FT0528_MS2 match; FT0546_MS2 match,,group56,corgroup148,+,
FT0539,207.1168,679.9,NA,NA,NA,FT0528_MS2 match,,group56,corgroup148,+,
FT0540,203.0854,679.9,NA,NA,FT0545-CH3,FT0528_MS2 match; FT0545_MS2 match; FT0546_MS2 match; FT0559_MS2 match,,group56,corgroup148,+,
FT0541,264.1326,680,NA,NA,NA,,,NA,corgroup148,,
FT0542,117.0699,679.9,NA,NA,NA,Precursor; FT0528_MS2 match; FT0542_MS2 match; FT0546_MS2 match,,group56,corgroup148,+,
FT0543,105.0699,679.9,NA,NA,NA,Precursor; FT0528_MS2 match; FT0543_MS2 match; FT0546_MS2 match,,group56,corgroup148,+,
FT0544,264.3341,679.9,NA,NA,NA,,,NA,corgroup148,,
FT0545,218.109,680,NA,NA,FT0546-CH3,Precursor; FT0528_MS2 match; FT0545_MS2 match; FT0546_MS2 match,,group56,corgroup148,+,
FT0546,233.1326,680,NA,NA,FT0528-CH3NH2,Precursor; FT0528_MS2 match; FT0546_MS2 match,,group56,corgroup148,+,
FT0547,264.748,680.1,NA,NA,NA,,,NA,corgroup148,,
FT0548,91.0543,680,NA,NA,NA,Precursor; FT0528_MS2 match; FT0542_MS2 match; FT0546_MS2 match; FT0548_MS2 match,,group56,corgroup148,+,
FT0549,264.3954,680,NA,NA,NA,FT0528_MS2 match,,group56,corgroup148,+,
FT0550,264.5768,680,NA,NA,NA,FT0528_MS2 match,,group56,corgroup148,+,
FT0551,189.07,680.1,NA,NA,FT0553-CH3; FT0554-C3H6,FT0528_MS2 match; FT0546_MS2 match,,group56,corgroup148,+,
FT0552,179.0853,680,NA,NA,NA,Precursor; FT0528_MS2 match; FT0546_MS2 match; FT0552_MS2 match; FT0556_MS2 match,,group56,corgroup148,+,
FT0553,204.093,680,NA,NA,NA,FT0528_MS2 match; FT0545_MS2 match; FT0546_MS2 match; FT0559_MS2 match,,group56,corgroup148,+,
FT0554,231.117,680.3,NA,NA,FT0535-H2S,FT0528_MS2 match; FT0546_MS2 match,,group56,corgroup148,+,
FT0555,193.1007,680.1,NA,NA,NA,FT0528_MS2 match,,group56,corgroup148,+,
FT0556,178.0778,680.1,NA,NA,FT0555-CH3,Precursor; FT0528_MS2 match; FT0546_MS2 match; FT0552_MS2 match; FT0556_MS2 match,,group56,corgroup148,+,
FT0557,128.062,680.1,NA,NA,FT0559-phenyl radical,FT0528_MS2 match; FT0536_MS2 match; FT0546_MS2 match; FT0561_MS2 match,,group56,corgroup148,+,
