"feature_name","mz","rt","metabolite_annotation","adducts_anno","neutral_loss_annotation","ISF_anno","iso_anno","group","cor_group","check_group","user_anno"
"FT0572",456.1175,557.1,NA,"[2M+H+K]2+ 436.1369",NA,"","","group50","corgroup12","",""
"FT0611",456.1178,564.6,NA,NA,NA,"FT0604_MS2 match","[167][M]2+","group53","corgroup95","+",""
"FT1189",456.2987,977.2,NA,NA,NA,"","[166][M+2]+","group154","corgroup8","+",""
"FT1222",456.2987,999,NA,NA,NA,"","[165][M+2]+","group165","corgroup134","+",""
"FT0612",456.6194,564.6,NA,NA,NA,"","[167][M+1]2+","group53","corgroup95","+",""
"FT0364",457.1115,431.9,NA,NA,NA,"","",NA,NA,"",""
"FT0574",459.1262,558.7,"Phlorizin [M+Na]+","[M+Na]+ 436.1369",NA,"Precursor; FT0574_MS2 match","[168][M]+","group50","corgroup156","+",""
"FT0575",460.1296,558.7,NA,NA,NA,"","[168][M+1]+","group50",NA,"",""
"FT0191",462.8615,65.8,NA,NA,"FT0174-C3H9O6P","","","group4","corgroup117","+",""
"FT1453",463.2017,1196.5,NA,NA,NA,"","",NA,NA,"",""
"FT0287",464.1332,85.6,NA,NA,NA,"","",NA,"corgroup91","",""
"FT0476",465.1028,512.7,NA,NA,"FT0474-Anhydro-deoxyhexose","","","group42","corgroup149","+",""
"FT0790",465.1593,737.8,NA,NA,NA,"","",NA,"corgroup20","",""
"FT1311",467.2768,1041.6,NA,NA,"FT1315-H2O","","","group190","corgroup218","+",""
"FT0787",468.1676,737.5,NA,NA,NA,"","[169][M]+","group77","corgroup84","+",""
"FT0788",469.1705,737.5,NA,NA,NA,"","[169][M+1]+","group77","corgroup184","+",""
"FT1185",473.2662,977.2,NA,NA,NA,"","",NA,"corgroup5","",""
"FT1217",473.2664,998.9,NA,NA,NA,"","",NA,"corgroup57","",""
"FT1093",474.2592,919.5,NA,NA,NA,"","[170][M]+","group133","corgroup79","+",""
"FT1065",474.2593,902.3,NA,NA,NA,"","[171][M]+","group130","corgroup59","+",""
"FT1064",475.2623,902.3,NA,NA,NA,"","[171][M+1]+","group130","corgroup25","+",""
"FT1094",475.2624,919.5,NA,NA,NA,"","[170][M+1]+","group133","corgroup79","+",""
"FT1220",476.2749,998.9,NA,NA,NA,"","[172][M]+","group166","corgroup134","+",""
"FT1186",476.2749,977.2,NA,NA,NA,"","[173][M]+","group155","corgroup8","+",""
"FT0469",477.1049,511,NA,NA,NA,"","",NA,"corgroup149","",""
"FT1192",477.2781,977.2,NA,NA,NA,"","[173][M+1]+","group155","corgroup100","+",""
"FT1221",477.2781,998.9,NA,NA,NA,"","[172][M+1]+","group166","corgroup134","+",""
"FT0465",479.1186,507.4,NA,NA,NA,"","","group41","corgroup119","+",""
"FT0333",479.187,320.7,NA,NA,NA,"","[174][M]+","group25",NA,"",""
"FT0836",480.1694,750.5,NA,NA,NA,"","[175][M]2+","group80","corgroup127","+",""
"FT0335",480.1902,320.8,NA,NA,NA,"","[174][M+1]+","group25",NA,"",""
"FT1289",480.3087,1021.4,NA,NA,NA,"","[176][M]+","group184","corgroup85","",""
"FT1229",480.3087,1000,NA,NA,NA,"","","group168","corgroup134","+",""
"FT0802",480.6711,750.5,NA,NA,NA,"","[175][M+1]2+","group80","corgroup127","+",""
"FT0460",481.1077,507.4,NA,NA,NA,"Precursor; FT0460_MS2 match","[177][M]+","group38","corgroup119","+",""
"FT1290",481.312,1021.4,NA,NA,NA,"","[176][M+1]+","group184","corgroup66","+",""
"FT0448",482.1108,507.4,NA,NA,NA,"","[177][M+1]+","group38","corgroup119","+",""
"FT1291",482.3145,1021.4,NA,NA,NA,"","[176][M+2]+","group184","corgroup42","",""
"FT0443",483.1136,507.4,NA,NA,NA,"","[177][M+2]+","group38","corgroup119","+",""
"FT0809",483.1778,750.5,NA,"[2M+Na]+ 230.0943",NA,"Precursor","[178][M]+","group79","corgroup127","+",""
"FT0527",484.0686,517,NA,NA,NA,"","","group43","corgroup146","+",""
"FT0252",484.1161,83.6,NA,NA,"FT0275-Pyroglutamic acid","","","group12","corgroup69","+",""
"FT0810",484.1811,750.5,NA,NA,NA,"","[178][M+1]+","group79","corgroup127","+",""
"FT1360",485.1126,1083.4,NA,NA,NA,"","",NA,"corgroup174","",""
"FT0805",485.184,750.5,NA,NA,NA,"","[178][M+2]+","group79","corgroup127","+",""
"FT1315",485.2874,1041.9,NA,NA,NA,"","","group190",NA,"",""
"FT1344",485.2893,1076,NA,NA,NA,"","[179][M]+","group201","corgroup88","+",""
"FT1359",486.1133,1083.2,NA,NA,NA,"","",NA,"corgroup174","",""
"FT1345",486.2928,1076,NA,NA,NA,"","[179][M+1]+","group201","corgroup88","+",""
"FT1361",487.1109,1083.4,NA,NA,NA,"","",NA,"corgroup174","",""
"FT0791",490.1493,737.8,NA,NA,NA,"","",NA,NA,"",""
"FT1385",493.2924,1106.8,NA,NA,"FT1381-H2O","","","group209","corgroup27","+",""
"FT1388",493.2929,1113,NA,NA,"FT1392-H2O","","","group212","corgroup200","+",""
"FT0461",495.0962,507.4,NA,NA,NA,"Precursor","[180][M]+","group38","corgroup119","+",""
"FT0414",496.0992,507.3,NA,NA,NA,"","[180][M+1]+","group38","corgroup73","",""
"FT1066",496.2409,902.3,NA,NA,NA,"","",NA,"corgroup25","",""
"FT1095",496.2409,919.8,NA,NA,NA,"","",NA,"corgroup79","",""
"FT1187",498.2567,977.2,NA,NA,NA,"","",NA,"corgroup100","",""
"FT1215",498.2567,998.7,NA,NA,NA,"","",NA,"corgroup134","",""
"FT0178",498.901,65.6,NA,NA,NA,"","",NA,"corgroup106","",""
"FT0407",499.0963,491.4,NA,NA,"FT0393-H2O","FT0393_MS2 match; FT0395_MS2 match; FT0399_MS2 match","","group37","corgroup125","+",""
"FT0811",499.1428,750.5,NA,NA,NA,"FT0848_MS2 match; FT0858_MS2 match; FT0860_MS2 match","[181][M]+","group79","corgroup127","+",""
"FT1292",499.282,1021.4,NA,NA,NA,"","",NA,"corgroup66","",""
"FT0803",500.1462,750.5,NA,NA,NA,"FT0858_MS2 match; FT0860_MS2 match","[181][M+1]+","group79","corgroup31","",""
"FT0417",501.0661,507.4,NA,NA,NA,"","",NA,"corgroup119","",""
"FT1362",501.0863,1083.4,NA,NA,NA,"","",NA,"corgroup174","",""
"FT0334",501.1689,320.7,NA,NA,NA,"","",NA,NA,"",""
"FT1293",502.2906,1021.4,NA,NA,NA,"","[182][M]+","group185","corgroup85","+",""
"FT1297",503.2938,1021.5,NA,NA,NA,"","[182][M+1]+","group185","corgroup85","+",""
"FT0528",505.1256,517,NA,NA,NA,"Precursor","[183][M]+","group43","corgroup146","+",""
"FT0864",505.1599,750.7,NA,NA,NA,"Precursor","[184][M]+","group79","corgroup127","+",""
"FT1138",505.2536,941.8,NA,NA,NA,"","",NA,"corgroup153","",""
"FT0522",505.6274,516.9,NA,NA,NA,"","[183][M+1]2+","group43","corgroup146","+",""
"FT0524",506.1285,516.9,NA,NA,NA,"","[183][M+2]2+","group43","corgroup146","+",""
"FT0841",506.1631,750.6,NA,NA,NA,"","[184][M+1]+","group79","corgroup127","+",""
"FT1313",507.2694,1041.9,NA,NA,NA,"","[185][M]+","group191","corgroup58","+",""
"FT1347",507.2715,1076,NA,NA,NA,"Precursor; FT1347_MS2 match; FT1349_MS2 match","[186][M]+","group200","corgroup88","+",""
"FT1316",508.2727,1041.9,NA,NA,NA,"","[185][M+1]+","group191","corgroup37","+",""
"FT1348",508.275,1076,NA,NA,NA,"FT1347_MS2 match; FT1349_MS2 match","[186][M+1]+","group200","corgroup88","+",""
"FT1346",509.2776,1076,NA,NA,NA,"FT1347_MS2 match; FT1349_MS2 match","[186][M+2]+","group200","corgroup88","+",""
"FT0462",510.061,507.4,NA,NA,NA,"Precursor","","group38","corgroup119","+",""
"FT0449",511.0669,507.4,NA,NA,NA,"","[187][M]+","group39","corgroup119","+",""
"FT1381",511.303,1106.2,NA,NA,NA,"","","group209","corgroup27","+",""
"FT1392",511.3035,1113.8,NA,NA,NA,"","","group212","corgroup200","+",""
"FT0418",512.0702,507.4,NA,NA,NA,"","[187][M+1]+","group39","corgroup119","+",""
"FT0181",514.8749,65.6,NA,NA,NA,"","",NA,"corgroup106","",""
"FT0848",515.1152,750.6,NA,NA,NA,"Precursor; FT0848_MS2 match; FT0851_MS2 match","[188][M]+","group79","corgroup127","+",""
"FT0404",515.1185,491.4,NA,NA,"FT0394-H2S","","","group37","corgroup125","+",""
"FT0837",516.1183,750.5,NA,NA,NA,"FT0851_MS2 match","[188][M+1]+","group79","corgroup127","+",""
"FT0393",517.1076,491.3,NA,NA,NA,"Precursor; FT0395_MS2 match; FT0399_MS2 match","[189][M]+","group37","corgroup125","+",""
"FT0849",517.1174,750.6,NA,NA,NA,"FT0851_MS2 match","[188][M+2]+","group79","corgroup111","",""
"FT0389",518.1108,491.2,NA,NA,NA,"FT0399_MS2 match","[189][M+1]+","group37","corgroup125","+",""
"FT0913",519.3217,794.3,NA,NA,NA,"","[190][M]+","group95","corgroup92","+",""
"FT0910",520.3249,794.2,NA,NA,NA,"","[190][M+1]+","group95","corgroup92","+",""
"FT1355",523.2456,1076.3,NA,NA,NA,"Precursor; FT1351_MS2 match; FT1355_MS2 match","[191][M]+","group202","corgroup88","+",""
"FT1352",524.249,1076,NA,NA,NA,"FT1351_MS2 match; FT1355_MS2 match","[191][M+1]+","group202","corgroup88","+",""
"FT1294",524.2724,1021.4,NA,NA,NA,"","",NA,"corgroup85","",""
"FT1274",524.3107,1009.3,NA,NA,NA,"","",NA,NA,"",""
"FT0343",525.1825,344,NA,NA,NA,"","[192][M]+","group28",NA,"",""
"FT1353",525.2475,1076,NA,NA,NA,"","[191][M+2]+","group202","corgroup88","+",""
"FT0870",526.1804,750.8,NA,NA,"FT0797-C3H7","Precursor","","group79",NA,"",""
"FT0341",526.1856,343.9,NA,NA,NA,"","[192][M+1]+","group28",NA,"",""
"FT0868",527.1417,750.8,NA,NA,NA,"Precursor; FT0866_MS2 match","[193][M]+","group79","corgroup127","+",""
"FT1137",527.2355,941.7,NA,NA,NA,"","",NA,"corgroup102","",""
"FT1279",527.3193,1009.5,NA,NA,NA,"","[194][M]+","group180","corgroup96","+",""
"FT0871",528.145,750.8,NA,NA,NA,"","[193][M+1]+","group79","corgroup111","",""
"FT1280",528.3225,1009.5,NA,NA,NA,"","[194][M+1]+","group180","corgroup82","+",""
"FT1342",529.2509,1074.8,NA,NA,NA,"","",NA,NA,"",""
"FT1310",529.2512,1041.2,NA,NA,NA,"","[195][M]+","group189","corgroup22","+",""
"FT1356",529.2515,1080.1,NA,NA,NA,"","",NA,NA,"",""
"FT1325",529.2515,1046.7,NA,NA,NA,"","",NA,NA,"",""
"FT1273",529.3251,1009.2,NA,NA,NA,"","[194][M+2]+","group180","corgroup114","+",""
"FT1309",530.2545,1041.1,NA,NA,NA,"","[195][M+1]+","group189","corgroup22","+",""
"FT0188",530.8489,65.8,NA,NA,"FT0172-C3H9O6P","","","group2","corgroup106","+",""
"FT0381",531.096,491.1,NA,NA,"FT0394-H2O","Precursor","[196][M]+","group37","corgroup125","+",""
"FT0406",532.0993,491.4,NA,NA,NA,"","[196][M+1]+","group37","corgroup125","+",""
"FT1341",533.2849,1074,NA,NA,NA,"","",NA,"corgroup88","",""
"FT1382",533.2851,1106.2,NA,NA,NA,"","[197][M]+","group210","corgroup27","+",""
"FT1390",533.2855,1113.5,NA,NA,NA,"","[198][M]+","group213","corgroup200","+",""
"FT1384",534.2883,1106.3,NA,NA,NA,"","[197][M+1]+","group210","corgroup27","+",""
"FT1391",534.2887,1113.5,NA,NA,NA,"","[198][M+1]+","group213","corgroup200","+",""
"FT0311",535.1879,117,NA,NA,NA,"","",NA,NA,"",""
"FT0263",535.1879,85.4,NA,NA,NA,"","[199][M]+","group15","corgroup69","+",""
"FT0264",536.1912,85.4,NA,NA,NA,"","[199][M+1]+","group15","corgroup29","+",""
"FT0397",537.1132,491.4,NA,NA,NA,"","",NA,"corgroup125","",""
"FT1031",539.363,900,NA,NA,"FT1020-H2O","","[200][M]+","group120","corgroup158","",""
"FT1026",540.3662,900,NA,NA,NA,"","[200][M+1]+","group120",NA,"",""
"FT1045",541.3786,900.8,NA,NA,NA,"","[201][M]+","group126","corgroup59","+",""
"FT0282",542.0683,85.4,NA,NA,NA,"","",NA,"corgroup80","",""
"FT1046",542.3819,900.8,NA,NA,NA,"","[201][M+1]+","group126",NA,"",""
"FT1276",543.2869,1009.3,NA,NA,NA,"","",NA,"corgroup82","",""
"FT1053",543.3937,901.3,NA,NA,NA,"","[201][M+2]+","group126",NA,"",""
"FT1054",544.3974,901.3,NA,NA,NA,"","[201][M+3]+","group126",NA,"",""
"FT0398",546.0609,491.4,NA,NA,NA,"Precursor","","group37","corgroup125","+",""
"FT0382",547.0673,491.1,NA,NA,NA,"Precursor","[202][M]+","group37","corgroup125","+",""
"FT0799",547.2551,750.4,NA,NA,NA,"Precursor","[203][M]+","group79","corgroup127","+",""
"FT0680",547.2552,624.1,NA,NA,NA,"","[204][M]+","group61","corgroup133","+",""
"FT0379",548.0707,491.1,NA,NA,NA,"","[202][M+1]+","group37","corgroup125","+",""
"FT0801",548.2582,750.4,NA,NA,NA,"","[203][M+1]+","group79","corgroup127","+",""
"FT0675",548.2596,624,NA,NA,NA,"","[204][M+1]+","group61","corgroup133","+",""
"FT0394",549.1064,491.3,NA,NA,NA,"","","group37","corgroup125","+",""
"FT0668",549.2711,623.9,NA,"[2M+H]+ 274.1317",NA,"Precursor","[205][M]+","group57","corgroup133","+",""
"FT1282",549.301,1009.5,NA,NA,NA,"","[206][M]+","group181","corgroup70","+",""
"FT0636",549.5897,623.8,NA,NA,NA,"","",NA,"corgroup133","",""
"FT0634",549.849,623.7,NA,NA,NA,"","",NA,"corgroup133","",""
"FT0651",550.2744,623.9,NA,NA,NA,"","[205][M+1]+","group57","corgroup133","+",""
"FT1281",550.3045,1009.5,NA,NA,NA,"","[206][M+1]+","group181","corgroup64","+",""
"FT0652",551.2772,623.9,NA,NA,NA,"","[205][M+2]+","group57","corgroup133","+",""
"FT1088",551.7319,918.4,NA,NA,NA,"","",NA,"corgroup132","",""
"FT0653",552.2796,623.9,NA,NA,NA,"","[205][M+3]+","group57","corgroup133","+",""
"FT0357",553.1772,388.7,NA,NA,NA,"","",NA,NA,"",""
"FT1330",553.3349,1057.2,NA,NA,NA,"","[207][M]+","group195",NA,"",""
"FT1331",554.3383,1057.2,NA,NA,NA,"","[207][M+1]+","group195","corgroup99","+",""
"FT1383",555.2668,1106.3,NA,NA,NA,"","",NA,"corgroup27","",""
"FT1389",555.2675,1113,NA,NA,NA,"","",NA,"corgroup200","",""
"FT1334",555.3408,1057.2,NA,NA,NA,"","[207][M+2]+","group195","corgroup99","+",""
"FT1370",555.3506,1093.3,NA,NA,NA,"","[208][M]+","group206","corgroup122","+",""
"FT1371",556.3539,1093.3,NA,NA,NA,"","[208][M+1]+","group206","corgroup122","+",""
"FT1372",557.3564,1093.3,NA,NA,NA,"","[208][M+2]+","group206","corgroup122","+",""
"FT1020",557.3738,900,NA,NA,"FT1016-H2O","","[209][M]+","group120","corgroup112","+",""
"FT1021",558.377,900,NA,NA,NA,"","[209][M+1]+","group120","corgroup112","+",""
"FT1428",559.1314,1163.9,NA,NA,NA,"Precursor; FT1428_MS2 match","","group224","corgroup205","+",""
"FT1043",559.3889,900.8,NA,NA,NA,"","[209][M+2]+","group120","corgroup112","+",""
"FT1429",560.1321,1163.9,NA,NA,NA,"FT1428_MS2 match","","group224","corgroup205","+",""
"FT1044",560.3925,900.8,NA,NA,NA,"","[209][M+3]+","group120","corgroup112","+",""
"FT1431",561.1298,1163.9,NA,NA,NA,"FT1428_MS2 match","","group224","corgroup205","+",""
"FT0881",561.2705,761,NA,NA,NA,"","",NA,NA,"",""
"FT1027",561.3455,900,NA,NA,"FT1008-H2O","","[210][M]+","group119","corgroup59","",""
"FT1430",562.1298,1163.9,NA,NA,NA,"FT1428_MS2 match","","group224","corgroup205","+",""
"FT1019",562.348,899.8,NA,NA,NA,"","[210][M+1]+","group119","corgroup109","",""
"FT0643",563.2501,623.8,NA,NA,NA,"","",NA,"corgroup133","",""
"FT1047",563.3605,901,NA,NA,NA,"","[211][M]+","group127","corgroup59","+",""
"FT1048",564.3638,901,NA,NA,NA,"","[211][M+1]+","group127","corgroup59","+",""
"FT1058",565.3754,901.8,NA,NA,NA,"","[211][M+2]+","group127","corgroup59","+",""
"FT0173",566.8885,65.3,NA,NA,NA,"","","group3","corgroup106","+",""
"FT0678",568.2443,624.1,NA,NA,NA,"","[212][M]2+","group62","corgroup133","+",""
"FT0689",568.7459,624.2,NA,NA,NA,"","[212][M+1]2+","group62","corgroup133","+",""
"FT0797",569.237,750.2,NA,NA,NA,"","","group79","corgroup127","+",""
"FT1100",570.2332,923,NA,NA,NA,"","[213][M]+","group134","corgroup197","+",""
"FT1101",571.2365,923.1,NA,NA,NA,"","[213][M+1]+","group134","corgroup197","+",""
"FT0681",571.253,624.1,NA,"[2M+Na]+ 274.1317",NA,"Precursor","[214][M]+","group57","corgroup133","+",""
"FT0977",571.3532,870,NA,NA,NA,"","[215][M]+","group109","corgroup135","+",""
"FT0654",572.2561,623.9,NA,NA,NA,"","[214][M+1]+","group57","corgroup133","+",""
"FT0966",572.3564,870,NA,NA,NA,"","[215][M+1]+","group109","corgroup135","+",""
"FT0630",573.2581,623.6,NA,NA,NA,"","[214][M+2]+","group57","corgroup133","+",""
"FT0967",573.3594,870,NA,NA,NA,"","[215][M+2]+","group109","corgroup135","+",""
"FT0637",574.2326,623.8,NA,NA,NA,"","",NA,"corgroup133","",""
"FT1432",575.1052,1163.9,NA,NA,NA,"","",NA,"corgroup205","",""
"FT1332",575.3166,1057.2,NA,NA,NA,"","[216][M]+","group196","corgroup99","+",""
"FT1016",575.3845,899.8,NA,NA,NA,"","[217][M]+","group120","corgroup112","+",""
"FT1427",576.1057,1163.6,NA,NA,NA,"","",NA,"corgroup205","",""
"FT1333",576.3201,1057.2,NA,NA,NA,"","[216][M+1]+","group196","corgroup99","+",""
"FT1017",576.3876,899.8,NA,NA,NA,"","[217][M+1]+","group120","corgroup112","+",""
"FT1373",577.3323,1093.3,NA,NA,NA,"","[218][M]+","group204","corgroup122","+",""
"FT1010",577.3904,899.8,NA,NA,NA,"","[217][M+2]+","group120","corgroup112","+",""
"FT1367",578.3357,1093.3,NA,NA,NA,"","[218][M+1]+","group204","corgroup14","+",""
"FT1008",579.3553,899.8,NA,NA,"FT1006-H2O","","","group119","corgroup112","+",""
"FT1417",581.3655,1135.9,NA,NA,NA,"","",NA,NA,"",""
"FT0179",582.8623,65.6,NA,NA,NA,"","",NA,"corgroup117","",""
"FT1435",583.3816,1170.8,NA,NA,NA,"","[219][M]+","group226",NA,"",""
"FT1436",584.3845,1170.8,NA,NA,NA,"","[219][M+1]+","group226",NA,"",""
"FT0683",587.2228,624.1,NA,"[2M+K]+ 274.1317",NA,"Precursor; FT0667_MS2 match; FT0673_MS2 match; FT0686_MS2 match","[220][M]+","group57","corgroup133","+",""
"FT0623",588.2256,623.2,NA,NA,NA,"FT0667_MS2 match; FT0673_MS2 match; FT0681_MS2 match; FT0686_MS2 match","[220][M+1]+","group57","corgroup173","",""
"FT0917",591.1259,794.3,NA,"[2M+Na]+ 284.0685",NA,"Precursor","[221][M]+","group97","corgroup152","+",""
"FT0920",592.1294,794.6,NA,NA,NA,"","[221][M+1]+","group97","corgroup152","+",""
"FT0921",593.1026,794.6,NA,NA,NA,"FT0917_MS2 match","","group97","corgroup152","+",""
"FT0697",593.2346,627.7,NA,NA,NA,"","",NA,NA,"",""
"FT0989",593.3347,870.2,NA,NA,NA,"","",NA,"corgroup135","",""
"FT1133",595.4256,940.3,NA,NA,NA,"","",NA,"corgroup102","",""
"FT1006",597.3659,899.8,NA,NA,NA,"","","group119","corgroup112","+",""
"FT1260",597.441,1008.9,NA,NA,NA,"","",NA,"corgroup34","",""
"FT0338",597.678,330.5,NA,NA,NA,"","[222][M]2+","group26","corgroup216","+",""
"FT0336",598.1795,330.4,NA,NA,NA,"","[222][M+1]2+","group26","corgroup216","+",""
"FT0189",598.8364,65.8,NA,NA,NA,"","",NA,"corgroup106","",""
"FT0588",599.197,559.4,NA,NA,"FT0598-Anhydrohexose","Precursor","[223][M]+","group50","corgroup156","+",""
"FT1268",599.4563,1009.2,NA,NA,NA,"","",NA,NA,"",""
"FT0589",600.2002,559.4,NA,NA,NA,"","[223][M+1]+","group50","corgroup156","+",""
"FT0590",601.2025,559.4,NA,NA,NA,"","[223][M+2]+","group50","corgroup156","+",""
"FT0624",603.1896,623.3,NA,NA,NA,"FT0631_MS2 match","","group57","corgroup65","",""
"FT0515",605.1503,516.7,NA,NA,"FT0529-H2S","","","group46","corgroup146","+",""
"FT0501",607.1395,516.6,NA,NA,NA,"Precursor","[224][M]+","group43","corgroup146","+",""
"FT0237",608.0884,75.5,NA,NA,NA,"","",NA,"corgroup39","",""
"FT0502",608.1426,516.6,NA,NA,NA,"","[224][M+1]+","group43","corgroup146","+",""
"FT0337",608.6681,330.5,NA,NA,NA,"","",NA,NA,"",""
"FT1445",609.4825,1196.2,NA,NA,NA,"","",NA,"corgroup93","",""
"FT0474",611.1611,512.5,"Rutin [M+H]+","[M+H]+ 610.1534",NA,"Precursor","[225][M]+","group42","corgroup149","+",""
"FT1123",611.4206,939.5,NA,NA,NA,"","[226][M]+","group141","corgroup128","+",""
"FT0475",612.1642,512.6,NA,NA,NA,"","[225][M+1]+","group42","corgroup149","+",""
"FT1124",612.4239,939.5,NA,NA,NA,"","[226][M+1]+","group141","corgroup128","+",""
"FT0275",613.1591,85.4,NA,NA,NA,"","","group12","corgroup72","+",""
"FT0479",613.1664,512.9,NA,NA,NA,"","[225][M+2]+","group42","corgroup149","+",""
"FT1082",613.2393,916.1,"Novobiocin [M+H]+","[M+H]+ 612.2319",NA,"Precursor; FT1081_MS2 match","[227][M]+","group131","corgroup132","+",""
"FT1080",614.2425,916.1,NA,NA,NA,"FT1081_MS2 match","[227][M+1]+","group131","corgroup132","+",""
"FT1083",615.245,916.1,NA,NA,NA,"","[227][M+2]+","group131","corgroup132","+",""
"FT1140",615.4593,949.7,NA,NA,NA,"","",NA,NA,"",""
"FT1134",617.4076,940.3,NA,NA,NA,"","",NA,"corgroup102","",""
"FT1259",619.4227,1008.8,NA,NA,NA,"","",NA,"corgroup34","",""
"FT0525",621.1278,516.9,NA,NA,"FT0529-H2O","","[228][M]+","group46","corgroup146","+",""
"FT0531",622.1309,517.1,NA,NA,NA,"","[228][M+1]+","group46","corgroup146","+",""
"FT0259",623.245,85.4,NA,NA,NA,"","","group14",NA,"",""
"FT0511",627.1447,516.7,NA,NA,NA,"","",NA,NA,"",""
"FT1177",627.4153,971.1,NA,NA,NA,"","[229][M]+","group151","corgroup131","+",""
"FT1106",627.4158,938.5,NA,NA,NA,"","[230][M]+","group136","corgroup128","+",""
"FT1172",628.4186,971.1,NA,NA,NA,"","[229][M+1]+","group151","corgroup131","+",""
"FT1105",628.419,938.5,NA,NA,NA,"","[230][M+1]+","group136","corgroup128","+",""
"FT1111",629.422,938.5,NA,NA,NA,"","[230][M+2]+","group136","corgroup128","+",""
"FT0481",630.1342,513,NA,"[2M+H+K]2+ 610.1534",NA,"","[231][M]2+","group42","corgroup149","+",""
"FT0480",630.6361,512.9,NA,NA,NA,"","[231][M+1]2+","group42","corgroup149","+",""
"FT1238",631.4468,1003.4,NA,NA,NA,"","[232][M]+","group170","corgroup151","+",""
"FT1446",631.4643,1196.2,NA,NA,NA,"","",NA,"corgroup192","",""
"FT1086",632.2131,916.3,NA,"[2M+H+K]2+ 612.2319",NA,"","","group131","corgroup132","+",""
"FT1236",632.45,1003.4,NA,NA,NA,"","[232][M+1]+","group170","corgroup151","+",""
"FT0482",633.1427,513.4,"Rutin [M+Na]+","[M+Na]+ 610.1534",NA,"Precursor; FT0477_MS2 match; FT0482_MS2 match","[233][M]+","group42","corgroup149","+",""
"FT1126",633.4022,939.8,NA,NA,NA,"","",NA,"corgroup128","",""
"FT0483",634.1459,513.4,NA,NA,NA,"FT0477_MS2 match; FT0482_MS2 match","[233][M+1]+","group42","corgroup149","+",""
"FT0174",634.8758,65.3,NA,NA,NA,"","","group4","corgroup106","+",""
"FT1074",635.2212,916.1,"Novobiocin [M+Na]+","[M+Na]+ 612.2319",NA,"Precursor; FT1070_MS2 match; FT1074_MS2 match","[234][M]+","group131","corgroup132","+",""
"FT0523",636.0929,516.9,NA,NA,NA,"Precursor","","group43","corgroup146","+",""
"FT1075",636.2243,916.1,NA,NA,NA,"FT1070_MS2 match","[234][M+1]+","group131","corgroup132","+",""
"FT0503",637.0993,516.6,NA,NA,NA,"Precursor","[235][M]+","group43","corgroup146","+",""
"FT1076",637.2269,916.1,NA,NA,NA,"FT1070_MS2 match","[234][M+2]+","group131","corgroup132","+",""
"FT0504",638.1028,516.6,NA,NA,NA,"","[235][M+1]+","group43","corgroup146","+",""
"FT0529",639.138,517.1,NA,NA,NA,"","","group46",NA,"",""
"FT1079",641.2172,916.1,NA,NA,NA,"","",NA,"corgroup132","",""
"FT1374",645.3198,1093.3,NA,NA,NA,"","",NA,NA,"",""
"FT1113",649.3974,938.5,NA,NA,NA,"","",NA,"corgroup128","",""
"FT0182",650.8498,65.6,NA,NA,NA,"","",NA,"corgroup106","",""
"FT1156",651.3949,959.9,NA,NA,NA,"","",NA,NA,"",""
"FT1097",656.2449,921.7,NA,NA,NA,"","",NA,"corgroup197","",""
"FT0276",663.2242,85.4,NA,NA,NA,"","",NA,"corgroup91","",""
"FT0283",664.1161,85.4,NA,NA,"FT0285-CH2OH","","[236][M]+","group18","corgroup69","+",""
"FT0305",664.1162,112.7,NA,NA,NA,"","",NA,NA,"",""
"FT0284",665.1193,85.4,NA,NA,NA,"","[236][M+1]+","group18","corgroup69","+",""
"FT0186",666.8237,65.6,NA,NA,NA,"","",NA,"corgroup106","",""
"FT0348",667.2566,361.5,NA,NA,NA,"","",NA,"corgroup159","",""
"FT1159",673.377,959.9,NA,NA,NA,"","[237][M]+","group147","corgroup61","+",""
"FT0604",674.1862,563.9,NA,NA,NA,"Precursor","[238][M]2+","group53",NA,"",""
"FT1161",674.3803,959.9,NA,NA,NA,"","[237][M+1]+","group147","corgroup61","+",""
"FT0606",674.6876,564,NA,NA,NA,"","[238][M+1]2+","group53","corgroup95","+",""
"FT0571",674.6877,556.9,NA,NA,NA,"","",NA,NA,"",""
"FT1162",675.3828,959.9,NA,NA,NA,"","[237][M+2]+","group147","corgroup61","+",""
"FT1098",678.2267,921.9,NA,NA,NA,"","",NA,"corgroup197","",""
"FT0395",679.1658,491.3,NA,NA,NA,"Precursor","[239][M]+","group37","corgroup125","+",""
"FT1411",679.4182,1128.2,NA,NA,NA,"","",NA,NA,"",""
"FT1319",679.4261,1042.6,NA,NA,NA,"","",NA,"corgroup22","",""
"FT0401",680.1685,491.4,NA,NA,NA,"","[239][M+1]+","group37","corgroup125","+",""
"FT0399",681.1559,491.4,NA,NA,NA,"Precursor","[240][M]+","group37","corgroup125","+",""
"FT0400",682.1591,491.4,NA,NA,NA,"","[240][M+1]+","group37","corgroup125","+",""
"FT1300",683.4779,1028.9,NA,NA,NA,"","",NA,"corgroup175","",""
"FT0285",695.1331,85.4,NA,NA,NA,"","","group18","corgroup72","",""
"FT0390",695.1433,491.2,NA,NA,NA,"Precursor","[241][M]+","group37","corgroup125","+",""
"FT1160",695.3589,959.9,NA,NA,NA,"","",NA,"corgroup61","",""
"FT0383",696.1467,491.1,NA,NA,NA,"","[241][M+1]+","group37","corgroup125","+",""
